,county_code,voivod_code,county_x,voivodship,county_area,voivod_area,county_ratio_by_area,county_y,2017_county_pop,2018_county_pop,2019_county_pop,2020_county_pop,2021_county_pop,2017_voivod_pop,2018_voivod_pop,2019_voivod_pop,2020_voivod_pop,2021_voivod_pop,county_pop_mean,voivod_pop_mean,2017_county_ratio_by_pop,2018_county_ratio_by_pop,2019_county_ratio_by_pop,2020_county_ratio_by_pop,2021_county_ratio_by_pop,county_ratio_by_pop
226,2011000,2000000,powiat sokólski,podlaskie,2055.0,20187.0,0.101798,powiat sokólski,67815,67815,65760,63705,63705,1184892,1183403,1175108,1159910,1150868,65760,1170836,0.057233,0.057305,0.055961,0.054922,0.055354,0.056165
227,2012000,2000000,powiat suwalski,podlaskie,1307.0,20187.0,0.064745,powiat suwalski,36596,35289,35289,35289,35289,1184892,1183403,1175108,1159910,1150868,35550,1170836,0.030886,0.02982,0.03003,0.030424,0.030663,0.030363
228,2013000,2000000,powiat wysokomazowiecki,podlaskie,1289.0,20187.0,0.063853,powiat wysokomazowiecki,58005,56716,56716,55427,54138,1184892,1183403,1175108,1159910,1150868,56200,1170836,0.048954,0.047926,0.048264,0.047786,0.047041,0.048
229,2014000,2000000,powiat zambrowski,podlaskie,733.0,20187.0,0.03631,powiat zambrowski,43980,43980,43247,42514,41781,1184892,1183403,1175108,1159910,1150868,43100,1170836,0.037117,0.037164,0.036803,0.036653,0.036304,0.036811
230,2061000,2000000,powiat Białystok,podlaskie,102.0,20187.0,0.005053,powiat Białystok,296922,297126,297126,294270,293046,1184892,1183403,1175108,1159910,1150868,295698,1170836,0.25059,0.251078,0.25285,0.253701,0.25463,0.252553
231,2062000,2000000,powiat Łomża,podlaskie,33.0,20187.0,0.001635,powiat Łomża,63723,63624,63591,61644,61083,1184892,1183403,1175108,1159910,1150868,62733,1170836,0.05378,0.053764,0.054115,0.053146,0.053076,0.05358
232,2063000,2000000,powiat Suwałki,podlaskie,66.0,20187.0,0.003269,powiat Suwałki,70092,70356,70290,69762,69366,1184892,1183403,1175108,1159910,1150868,69973,1170836,0.059155,0.059452,0.059816,0.060144,0.060273,0.059763
233,2201000,2200000,powiat bytowski,pomorskie,2192.0,18320.0,0.119651,powiat bytowski,78912,78912,78912,76720,76720,2322599,2332893,2342010,2359460,2358476,78035,2343087,0.033976,0.033826,0.033694,0.032516,0.032529,0.033304
234,2202000,2200000,powiat chojnicki,pomorskie,1364.0,18320.0,0.074454,powiat chojnicki,96844,98208,98208,96844,96844,2322599,2332893,2342010,2359460,2358476,97389,2343087,0.041696,0.042097,0.041933,0.041045,0.041062,0.041564
235,2203000,2200000,powiat człuchowski,pomorskie,1575.0,18320.0,0.085972,powiat człuchowski,56700,56700,56700,55125,53550,2322599,2332893,2342010,2359460,2358476,55755,2343087,0.024412,0.024305,0.02421,0.023363,0.022705,0.023796
236,2204000,2200000,powiat gdański,pomorskie,794.0,18320.0,0.043341,powiat gdański,114336,115924,118306,126246,128628,2322599,2332893,2342010,2359460,2358476,120688,2343087,0.049228,0.049691,0.050515,0.053506,0.054539,0.051508
237,2205000,2200000,powiat kartuski,pomorskie,1121.0,18320.0,0.06119,powiat kartuski,133399,136762,139004,147972,150214,2322599,2332893,2342010,2359460,2358476,141470,2343087,0.057435,0.058623,0.059352,0.062714,0.063691,0.060378
238,2206000,2200000,powiat kościerski,pomorskie,1166.0,18320.0,0.063646,powiat kościerski,72292,72292,72292,72292,72292,2322599,2332893,2342010,2359460,2358476,72292,2343087,0.031125,0.030988,0.030868,0.030639,0.030652,0.030853
239,2207000,2200000,powiat kwidzyński,pomorskie,835.0,18320.0,0.045579,powiat kwidzyński,83500,83500,83500,81830,80995,2322599,2332893,2342010,2359460,2358476,82665,2343087,0.035951,0.035792,0.035653,0.034682,0.034342,0.03528
240,2208000,2200000,powiat lęborski,pomorskie,707.2,18320.0,0.038603,powiat lęborski,66476,66476,65769,64355,64355,2322599,2332893,2342010,2359460,2358476,65486,2343087,0.028621,0.028495,0.028082,0.027275,0.027287,0.027949
241,2209000,2200000,powiat malborski,pomorskie,494.0,18320.0,0.026965,powiat malborski,63726,63726,63232,61750,61256,2322599,2332893,2342010,2359460,2358476,62738,2343087,0.027437,0.027316,0.026999,0.026171,0.025973,0.026776
242,2210000,2200000,powiat nowodworski,pomorskie,673.6,18320.0,0.036769,powiat nowodworski,35700,35700,35700,34353,34353,2322599,2332893,2342010,2359460,2358476,35161,2343087,0.015371,0.015303,0.015243,0.01456,0.014566,0.015006
243,2211000,2200000,powiat pucki,pomorskie,579.2,18320.0,0.031616,powiat pucki,85721,85721,86300,89196,89776,2322599,2332893,2342010,2359460,2358476,87342,2343087,0.036907,0.036745,0.036849,0.037804,0.038065,0.037276
244,2212000,2200000,powiat słupski,pomorskie,2304.0,18320.0,0.125764,powiat słupski,99072,99072,99072,96768,96768,2322599,2332893,2342010,2359460,2358476,98150,2343087,0.042656,0.042467,0.042302,0.041013,0.04103,0.041889
245,2213000,2200000,powiat starogardzki,pomorskie,1345.0,18320.0,0.073417,powiat starogardzki,127775,127775,127775,126430,125085,2322599,2332893,2342010,2359460,2358476,126968,2343087,0.055014,0.054771,0.054558,0.053584,0.053036,0.054188
246,2214000,2200000,powiat tczewski,pomorskie,697.0,18320.0,0.038046,powiat tczewski,115702,115702,115702,112914,112217,2322599,2332893,2342010,2359460,2358476,114447,2343087,0.049816,0.049596,0.049403,0.047856,0.04758,0.048845
247,2215000,2200000,powiat wejherowski,pomorskie,1285.0,18320.0,0.070142,powiat wejherowski,213310,215880,217165,224875,226160,2322599,2332893,2342010,2359460,2358476,219478,2343087,0.091841,0.092537,0.092726,0.095308,0.095892,0.09367
248,2216000,2200000,powiat sztumski,pomorskie,731.0,18320.0,0.039902,powiat sztumski,41667,41667,41667,39474,39474,2322599,2332893,2342010,2359460,2358476,40789,2343087,0.01794,0.017861,0.017791,0.01673,0.016737,0.017408
249,2261000,2200000,powiat Gdańsk,pomorskie,262.0,18320.0,0.014301,powiat Gdańsk,464264,466622,471076,486534,486272,2322599,2332893,2342010,2359460,2358476,474953,2343087,0.19989,0.200019,0.201142,0.206206,0.206181,0.202704
250,2262000,2200000,powiat Gdynia,pomorskie,135.0,18320.0,0.007369,powiat Gdynia,246105,246105,246105,245430,244485,2322599,2332893,2342010,2359460,2358476,245646,2343087,0.105961,0.105493,0.105083,0.10402,0.103662,0.104839
251,2263000,2200000,powiat Słupsk,pomorskie,43.0,18320.0,0.002347,powiat Słupsk,91160,90687,90386,87763,86817,2322599,2332893,2342010,2359460,2358476,89362,2343087,0.039249,0.038873,0.038593,0.037196,0.036811,0.038139
252,2264000,2200000,powiat Sopot,pomorskie,17.0,18320.0,0.000928,powiat Sopot,35938,35462,35139,32589,32215,2322599,2332893,2342010,2359460,2358476,34268,2343087,0.015473,0.015201,0.015004,0.013812,0.013659,0.014625
253,2401000,2400000,powiat będziński,śląskie,364.0,12333.0,0.029514,powiat będziński,149240,148876,148148,147420,146328,4546094,4532204,4515138,4410837,4372822,148002,4475419,0.032828,0.032848,0.032811,0.033422,0.033463,0.03307
254,2402000,2400000,powiat bielski,śląskie,459.0,12333.0,0.037217,powiat bielski,164322,165240,166158,165699,165699,4546094,4532204,4515138,4410837,4372822,165423,4475419,0.036146,0.036459,0.0368,0.037566,0.037893,0.036963
255,2403000,2400000,powiat cieszyński,śląskie,730.0,12333.0,0.059191,powiat cieszyński,178120,178120,178120,176660,175930,4546094,4532204,4515138,4410837,4372822,177390,4475419,0.039181,0.039301,0.03945,0.040051,0.040233,0.039637
256,2404000,2400000,powiat częstochowski,śląskie,1521.0,12333.0,0.123328,powiat częstochowski,135369,135369,133848,133848,132327,4546094,4532204,4515138,4410837,4372822,134152,4475419,0.029777,0.029868,0.029644,0.030345,0.030261,0.029975
257,2405000,2400000,powiat gliwicki,śląskie,664.0,12333.0,0.053839,powiat gliwicki,115536,115536,115536,113544,113544,4546094,4532204,4515138,4410837,4372822,114739,4475419,0.025414,0.025492,0.025589,0.025742,0.025966,0.025638
258,2406000,2400000,powiat kłobucki,śląskie,889.0,12333.0,0.072083,powiat kłobucki,85344,85344,84455,83566,82677,4546094,4532204,4515138,4410837,4372822,84277,4475419,0.018773,0.018831,0.018705,0.018946,0.018907,0.018831
259,2407000,2400000,powiat lubliniecki,śląskie,822.0,12333.0,0.06665,powiat lubliniecki,76446,76446,76446,75624,75624,4546094,4532204,4515138,4410837,4372822,76117,4475419,0.016816,0.016867,0.016931,0.017145,0.017294,0.017008
260,2408000,2400000,powiat mikołowski,śląskie,233.0,12333.0,0.018892,powiat mikołowski,97627,98326,99025,99258,99491,4546094,4532204,4515138,4410837,4372822,98745,4475419,0.021475,0.021695,0.021932,0.022503,0.022752,0.022064
261,2409000,2400000,powiat myszkowski,śląskie,479.0,12333.0,0.038839,powiat myszkowski,71371,70892,70892,69455,68497,4546094,4532204,4515138,4410837,4372822,70221,4475419,0.015699,0.015642,0.015701,0.015746,0.015664,0.01569
262,2410000,2400000,powiat pszczyński,śląskie,471.0,12333.0,0.03819,powiat pszczyński,110685,111156,111627,110685,110685,4546094,4532204,4515138,4410837,4372822,110967,4475419,0.024347,0.024526,0.024723,0.025094,0.025312,0.024795
263,2411000,2400000,powiat raciborski,śląskie,544.0,12333.0,0.044109,powiat raciborski,108800,108800,108256,101728,100640,4546094,4532204,4515138,4410837,4372822,105644,4475419,0.023933,0.024006,0.023976,0.023063,0.023015,0.023605
264,2412000,2400000,powiat rybnicki,śląskie,224.0,12333.0,0.018163,powiat rybnicki,78176,78176,78400,77056,76832,4546094,4532204,4515138,4410837,4372822,77728,4475419,0.017196,0.017249,0.017364,0.01747,0.01757,0.017368
265,2413000,2400000,powiat tarnogórski,śląskie,644.0,12333.0,0.052218,powiat tarnogórski,139104,139748,140392,139104,139104,4546094,4532204,4515138,4410837,4372822,139490,4475419,0.030599,0.030834,0.031094,0.031537,0.031811,0.031168
266,2414000,2400000,powiat bieruńsko-lędziński,śląskie,158.0,12333.0,0.012811,powiat bieruńsko-lędziński,59566,59724,59724,59250,59408,4546094,4532204,4515138,4410837,4372822,59534,4475419,0.013103,0.013178,0.013228,0.013433,0.013586,0.013302
267,2415000,2400000,powiat wodzisławski,śląskie,287.0,12333.0,0.023271,powiat wodzisławski,157850,157850,157276,152971,152110,4546094,4532204,4515138,4410837,4372822,155611,4475419,0.034722,0.034829,0.034833,0.034681,0.034785,0.03477
268,2416000,2400000,powiat zawierciański,śląskie,1003.0,12333.0,0.081327,powiat zawierciański,119357,118354,117351,115345,113339,4546094,4532204,4515138,4410837,4372822,116749,4475419,0.026255,0.026114,0.025991,0.02615,0.025919,0.026087
269,2417000,2400000,powiat żywiecki,śląskie,1040.0,12333.0,0.084327,powiat żywiecki,152880,152880,152880,150800,149760,4546094,4532204,4515138,4410837,4372822,151840,4475419,0.033629,0.033732,0.033859,0.034189,0.034248,0.033928
270,2461000,2400000,powiat Bielsko-Biała,śląskie,125.0,12333.0,0.010135,powiat Bielsko-Biała,172125,171875,171375,170250,168750,4546094,4532204,4515138,4410837,4372822,170875,4475419,0.037862,0.037923,0.037956,0.038598,0.038591,0.038181
271,2462000,2400000,powiat Bytom,śląskie,69.0,12333.0,0.005595,powiat Bytom,167325,165738,164220,152835,150696,4546094,4532204,4515138,4410837,4372822,160162,4475419,0.036806,0.036569,0.036371,0.03465,0.034462,0.035787
272,2463000,2400000,powiat Chorzów,śląskie,33.0,12333.0,0.002676,powiat Chorzów,108240,107646,107019,103686,102498,4546094,4532204,4515138,4410837,4372822,105817,4475419,0.023809,0.023751,0.023702,0.023507,0.02344,0.023644
273,2464000,2400000,powiat Częstochowa,śląskie,160.0,12333.0,0.012973,powiat Częstochowa,224800,222720,220800,214400,211200,4546094,4532204,4515138,4410837,4372822,218784,4475419,0.049449,0.049142,0.048902,0.048608,0.048298,0.048886
274,2465000,2400000,powiat Dąbrowa Górnicza,śląskie,189.0,12333.0,0.015325,powiat Dąbrowa Górnicza,121338,120393,119637,117369,116046,4546094,4532204,4515138,4410837,4372822,118956,4475419,0.026691,0.026564,0.026497,0.026609,0.026538,0.02658
275,2466000,2400000,powiat Gliwice,śląskie,134.0,12333.0,0.010865,powiat Gliwice,181436,179962,178756,174736,172726,4546094,4532204,4515138,4410837,4372822,177523,4475419,0.03991,0.039707,0.03959,0.039615,0.0395,0.039666
276,2467000,2400000,powiat Jastrzębie-Zdrój,śląskie,85.0,12333.0,0.006892,powiat Jastrzębie-Zdrój,89250,88825,88400,85085,83640,4546094,4532204,4515138,4410837,4372822,87040,4475419,0.019632,0.019599,0.019579,0.01929,0.019127,0.019448
277,2468000,2400000,powiat Jaworzno,śląskie,153.0,12333.0,0.012406,powiat Jaworzno,92412,91800,91341,89505,88434,4546094,4532204,4515138,4410837,4372822,90698,4475419,0.020328,0.020255,0.02023,0.020292,0.020224,0.020266
278,2469000,2400000,powiat Katowice,śląskie,165.0,12333.0,0.013379,powiat Katowice,296835,295185,293370,286935,283305,4546094,4532204,4515138,4410837,4372822,291126,4475419,0.065295,0.065131,0.064975,0.065052,0.064788,0.06505
279,2470000,2400000,powiat Mysłowice,śląskie,66.0,12333.0,0.005351,powiat Mysłowice,75108,75042,75042,72996,72534,4546094,4532204,4515138,4410837,4372822,74144,4475419,0.016521,0.016558,0.01662,0.016549,0.016587,0.016567
280,2471000,2400000,powiat Piekary Śląskie,śląskie,40.0,12333.0,0.003243,powiat Piekary Śląskie,55680,55320,55040,53200,52720,4546094,4532204,4515138,4410837,4372822,54392,4475419,0.012248,0.012206,0.01219,0.012061,0.012056,0.012153
281,2472000,2400000,powiat Ruda Śląska,śląskie,78.0,12333.0,0.006324,powiat Ruda Śląska,139074,138450,137826,134628,133224,4546094,4532204,4515138,4410837,4372822,136640,4475419,0.030592,0.030548,0.030525,0.030522,0.030466,0.030531
282,2473000,2400000,powiat Rybnik,śląskie,148.0,12333.0,0.012,powiat Rybnik,138824,138380,137788,133792,132608,4546094,4532204,4515138,4410837,4372822,136278,4475419,0.030537,0.030533,0.030517,0.030333,0.030325,0.03045
283,2474000,2400000,powiat Siemianowice Śląskie,śląskie,25.0,12333.0,0.002027,powiat Siemianowice Śląskie,66200,65825,65525,63650,63100,4546094,4532204,4515138,4410837,4372822,64860,4475419,0.014562,0.014524,0.014512,0.01443,0.01443,0.014492
284,2475000,2400000,powiat Sosnowiec,śląskie,91.0,12333.0,0.007379,powiat Sosnowiec,203840,201929,199836,194285,191555,4546094,4532204,4515138,4410837,4372822,198289,4475419,0.044838,0.044554,0.044259,0.044047,0.043806,0.044306
285,2476000,2400000,powiat Świętochłowice,śląskie,13.0,12333.0,0.001054,powiat Świętochłowice,49205,48841,48399,45565,45032,4546094,4532204,4515138,4410837,4372822,47408,4475419,0.010824,0.010776,0.010719,0.01033,0.010298,0.010593
286,2477000,2400000,powiat Tychy,śląskie,82.0,12333.0,0.006649,powiat Tychy,128494,128166,127920,125542,124394,4546094,4532204,4515138,4410837,4372822,126903,4475419,0.028265,0.028279,0.028331,0.028462,0.028447,0.028356
287,2478000,2400000,powiat Zabrze,śląskie,80.0,12333.0,0.006487,powiat Zabrze,173520,172480,171520,158160,156160,4546094,4532204,4515138,4410837,4372822,166368,4475419,0.038169,0.038057,0.037988,0.035857,0.035711,0.037174
288,2479000,2400000,powiat Żory,śląskie,65.0,12333.0,0.00527,powiat Żory,62595,62790,62790,62205,62205,4546094,4532204,4515138,4410837,4372822,62517,4475419,0.013769,0.013854,0.013907,0.014103,0.014225,0.013969
289,2601000,2600000,powiat buski,świętokrzyskie,968.0,11710.4,0.082662,powiat buski,72600,71632,71632,69696,68728,1248529,1242176,1235500,1198628,1187022,70857,1222371,0.058148,0.057667,0.057978,0.058146,0.0579,0.057967
290,2602000,2600000,powiat jędrzejowski,świętokrzyskie,1257.0,11710.4,0.10734,powiat jędrzejowski,86733,85476,85476,82962,82962,1248529,1242176,1235500,1198628,1187022,84721,1222371,0.069468,0.068812,0.069183,0.069214,0.069891,0.069309
291,2603000,2600000,powiat kazimierski,świętokrzyskie,422.0,11710.4,0.036036,powiat kazimierski,34182,33760,33760,32494,32072,1248529,1242176,1235500,1198628,1187022,33253,1222371,0.027378,0.027178,0.027325,0.027109,0.027019,0.027204
292,2604000,2600000,powiat kielecki,świętokrzyskie,2246.0,11710.4,0.191795,powiat kielecki,211124,211124,211124,211124,211124,1248529,1242176,1235500,1198628,1187022,211124,1222371,0.169098,0.169963,0.170881,0.176138,0.17786,0.172717
293,2605000,2600000,powiat konecki,świętokrzyskie,1139.4,11710.4,0.097298,powiat konecki,80897,80897,79758,76339,75200,1248529,1242176,1235500,1198628,1187022,78618,1222371,0.064794,0.065125,0.064555,0.063689,0.063352,0.064316
294,2606000,2600000,powiat opatowski,świętokrzyskie,911.0,11710.4,0.077794,powiat opatowski,52838,52838,51927,50105,49194,1248529,1242176,1235500,1198628,1187022,51380,1222371,0.04232,0.042537,0.042029,0.041802,0.041443,0.042033
295,2607000,2600000,powiat ostrowiecki,świętokrzyskie,617.0,11710.4,0.052688,powiat ostrowiecki,111060,110443,109209,104273,102422,1248529,1242176,1235500,1198628,1187022,107481,1222371,0.088953,0.088911,0.088393,0.086994,0.086285,0.087928
296,2608000,2600000,powiat pińczowski,świętokrzyskie,613.0,11710.4,0.052347,powiat pińczowski,39232,39232,39232,38006,37393,1248529,1242176,1235500,1198628,1187022,38619,1222371,0.031423,0.031583,0.031754,0.031708,0.031502,0.031594
297,2609000,2600000,powiat sandomierski,świętokrzyskie,676.0,11710.4,0.057726,powiat sandomierski,78416,77740,77064,74360,73684,1248529,1242176,1235500,1198628,1187022,76252,1222371,0.062807,0.062584,0.062375,0.062038,0.062075,0.06238
298,2610000,2600000,powiat skarżyski,świętokrzyskie,395.0,11710.4,0.033731,powiat skarżyski,75445,74655,73865,71100,69915,1248529,1242176,1235500,1198628,1187022,72996,1222371,0.060427,0.0601,0.059786,0.059318,0.058899,0.059717
299,2611000,2600000,powiat starachowicki,świętokrzyskie,523.0,11710.4,0.044661,powiat starachowicki,91002,90479,89433,86295,85249,1248529,1242176,1235500,1198628,1187022,88491,1222371,0.072887,0.072839,0.072386,0.071995,0.071818,0.072393
300,2612000,2600000,powiat staszowski,świętokrzyskie,925.0,11710.4,0.07899,powiat staszowski,72150,72150,72150,70300,69375,1248529,1242176,1235500,1198628,1187022,71225,1222371,0.057788,0.058084,0.058397,0.05865,0.058445,0.058268
301,2613000,2600000,powiat włoszczowski,świętokrzyskie,908.0,11710.4,0.077538,powiat włoszczowski,45400,45400,45400,43584,43584,1248529,1242176,1235500,1198628,1187022,44673,1222371,0.036363,0.036549,0.036746,0.036362,0.036717,0.036546
302,2661000,2600000,powiat Kielce,świętokrzyskie,110.0,11710.4,0.009393,powiat Kielce,197450,196350,195470,187990,186120,1248529,1242176,1235500,1198628,1187022,192676,1222371,0.158146,0.158069,0.158211,0.156838,0.156796,0.157625
303,2801000,2800000,powiat bartoszycki,warmińsko-mazurskie,1307.0,24173.0,0.054069,powiat bartoszycki,58815,57508,57508,54894,53587,1434372,1426064,1424166,1385166,1373092,56462,1408572,0.041004,0.040326,0.04038,0.03963,0.039027,0.040085
304,2802000,2800000,powiat braniewski,warmińsko-mazurskie,1202.0,24173.0,0.049725,powiat braniewski,42070,40868,40868,38464,38464,1434372,1426064,1424166,1385166,1373092,40146,1408572,0.02933,0.028658,0.028696,0.027769,0.028013,0.028501
305,2803000,2800000,powiat działdowski,warmińsko-mazurskie,954.0,24173.0,0.039466,powiat działdowski,65826,65826,64872,62964,62010,1434372,1426064,1424166,1385166,1373092,64299,1408572,0.045892,0.046159,0.045551,0.045456,0.045161,0.045648
306,2804000,2800000,powiat elbląski,warmińsko-mazurskie,1416.0,24173.0,0.058578,powiat elbląski,58056,58056,56640,55224,55224,1434372,1426064,1424166,1385166,1373092,56640,1408572,0.040475,0.040711,0.039771,0.039868,0.040219,0.040211
307,2805000,2800000,powiat ełcki,warmińsko-mazurskie,1113.0,24173.0,0.046043,powiat ełcki,91266,91266,91266,89040,89040,1434372,1426064,1424166,1385166,1373092,90375,1408572,0.063628,0.063999,0.064084,0.064281,0.064846,0.064161
308,2806000,2800000,powiat giżycki,warmińsko-mazurskie,1120.0,24173.0,0.046333,powiat giżycki,57120,57120,57120,54880,54880,1434372,1426064,1424166,1385166,1373092,56224,1408572,0.039822,0.040054,0.040108,0.03962,0.039968,0.039916
309,2807000,2800000,powiat iławski,warmińsko-mazurskie,1385.0,24173.0,0.057295,powiat iławski,92795,92795,92795,91410,90025,1434372,1426064,1424166,1385166,1373092,91964,1408572,0.064694,0.065071,0.065157,0.065992,0.065564,0.065289
310,2808000,2800000,powiat kętrzyński,warmińsko-mazurskie,1213.0,24173.0,0.05018,powiat kętrzyński,63076,63076,61863,59437,58224,1434372,1426064,1424166,1385166,1373092,61135,1408572,0.043975,0.044231,0.043438,0.04291,0.042404,0.043402
311,2809000,2800000,powiat lidzbarski,warmińsko-mazurskie,925.0,24173.0,0.038266,powiat lidzbarski,41625,41625,41625,39775,38850,1434372,1426064,1424166,1385166,1373092,40700,1408572,0.02902,0.029189,0.029228,0.028715,0.028294,0.028895
312,2810000,2800000,powiat mrągowski,warmińsko-mazurskie,1065.0,24173.0,0.044057,powiat mrągowski,50055,50055,50055,48990,47925,1434372,1426064,1424166,1385166,1373092,49416,1408572,0.034897,0.0351,0.035147,0.035368,0.034903,0.035082
313,2811000,2800000,powiat nidzicki,warmińsko-mazurskie,961.0,24173.0,0.039755,powiat nidzicki,33635,32674,32674,31713,30752,1434372,1426064,1424166,1385166,1373092,32289,1408572,0.023449,0.022912,0.022943,0.022895,0.022396,0.022923
314,2812000,2800000,powiat nowomiejski,warmińsko-mazurskie,694.0,24173.0,0.02871,powiat nowomiejski,44416,43722,43722,43028,42334,1434372,1426064,1424166,1385166,1373092,43444,1408572,0.030965,0.030659,0.0307,0.031063,0.030831,0.030843
315,2813000,2800000,powiat olecki,warmińsko-mazurskie,874.0,24173.0,0.036156,powiat olecki,34960,34086,34086,33212,32338,1434372,1426064,1424166,1385166,1373092,33736,1408572,0.024373,0.023902,0.023934,0.023977,0.023551,0.02395
316,2814000,2800000,powiat olsztyński,warmińsko-mazurskie,2837.0,24173.0,0.117362,powiat olsztyński,124828,124828,127665,127665,127665,1434372,1426064,1424166,1385166,1373092,126530,1408572,0.087026,0.087533,0.089642,0.092166,0.092976,0.089829
317,2815000,2800000,powiat ostródzki,warmińsko-mazurskie,1766.0,24173.0,0.073057,powiat ostródzki,105960,104194,104194,100662,100662,1434372,1426064,1424166,1385166,1373092,103134,1408572,0.073872,0.073064,0.073161,0.072671,0.07331,0.073219
318,2816000,2800000,powiat piski,warmińsko-mazurskie,1775.0,24173.0,0.073429,powiat piski,56800,56800,56800,53250,53250,1434372,1426064,1424166,1385166,1373092,55380,1408572,0.039599,0.03983,0.039883,0.038443,0.038781,0.039316
319,2817000,2800000,powiat szczycieński,warmińsko-mazurskie,1933.0,24173.0,0.079965,powiat szczycieński,69588,69588,69588,67655,67655,1434372,1426064,1424166,1385166,1373092,68814,1408572,0.048515,0.048797,0.048862,0.048843,0.049272,0.048854
320,2818000,2800000,powiat gołdapski,warmińsko-mazurskie,772.0,24173.0,0.031936,powiat gołdapski,27020,27020,27020,25476,25476,1434372,1426064,1424166,1385166,1373092,26402,1408572,0.018838,0.018947,0.018973,0.018392,0.018554,0.018744
321,2819000,2800000,powiat węgorzewski,warmińsko-mazurskie,693.0,24173.0,0.028668,powiat węgorzewski,22869,22869,22869,21483,21483,1434372,1426064,1424166,1385166,1373092,22314,1408572,0.015944,0.016036,0.016058,0.015509,0.015646,0.015842
322,2861000,2800000,powiat Elbląg,warmińsko-mazurskie,80.0,24173.0,0.003309,powiat Elbląg,121200,120400,119600,115840,114640,1434372,1426064,1424166,1385166,1373092,118336,1408572,0.084497,0.084428,0.083979,0.083629,0.08349,0.084011
323,2862000,2800000,powiat Olsztyn,warmińsko-mazurskie,88.0,24173.0,0.00364,powiat Olsztyn,172392,171688,171336,170104,168608,1434372,1426064,1424166,1385166,1373092,170825,1408572,0.120186,0.120393,0.120306,0.122804,0.122794,0.121275
324,3001000,3000000,powiat chodzieski,wielkopolskie,685.0,29826.0,0.022967,powiat chodzieski,47265,47265,47265,45895,45895,3488885,3492166,3498857,3505617,3500898,46717,3497284,0.013547,0.013535,0.013509,0.013092,0.013109,0.013358
325,3002000,3000000,powiat czarnkowsko-trzcianecki,wielkopolskie,1806.0,29826.0,0.060551,powiat czarnkowsko-trzcianecki,86688,86688,86688,84882,84882,3488885,3492166,3498857,3505617,3500898,85965,3497284,0.024847,0.024824,0.024776,0.024213,0.024246,0.024581
326,3003000,3000000,powiat gnieźnieński,wielkopolskie,1255.0,29826.0,0.042077,powiat gnieźnieński,145580,145580,145580,143070,141815,3488885,3492166,3498857,3505617,3500898,144325,3497284,0.041727,0.041688,0.041608,0.040812,0.040508,0.041268
327,3004000,3000000,powiat gostyński,wielkopolskie,810.0,29826.0,0.027158,powiat gostyński,76140,76140,76140,74520,74520,3488885,3492166,3498857,3505617,3500898,75492,3497284,0.021824,0.021803,0.021761,0.021257,0.021286,0.021586
328,3005000,3000000,powiat grodziski,wielkopolskie,642.0,29826.0,0.021525,powiat grodziski,52002,52002,52002,52002,51360,3488885,3492166,3498857,3505617,3500898,51873,3497284,0.014905,0.014891,0.014863,0.014834,0.014671,0.014832
329,3006000,3000000,powiat jarociński,wielkopolskie,587.0,29826.0,0.019681,powiat jarociński,71614,71614,71614,70440,70440,3488885,3492166,3498857,3505617,3500898,71144,3497284,0.020526,0.020507,0.020468,0.020093,0.020121,0.020343
330,3007000,3000000,powiat kaliski,wielkopolskie,1160.0,29826.0,0.038892,powiat kaliski,83520,83520,83520,82360,82360,3488885,3492166,3498857,3505617,3500898,83056,3497284,0.023939,0.023916,0.023871,0.023494,0.023525,0.023749
331,3008000,3000000,powiat kępiński,wielkopolskie,608.0,29826.0,0.020385,powiat kępiński,56544,56544,56544,56544,56544,3488885,3492166,3498857,3505617,3500898,56544,3497284,0.016207,0.016192,0.016161,0.01613,0.016151,0.016168
332,3009000,3000000,powiat kolski,wielkopolskie,1011.0,29826.0,0.033897,powiat kolski,87957,86946,86946,83913,82902,3488885,3492166,3498857,3505617,3500898,85732,3497284,0.025211,0.024897,0.02485,0.023937,0.02368,0.024514
333,3010000,3000000,powiat koniński,wielkopolskie,1578.0,29826.0,0.052907,powiat koniński,129396,129396,129396,129396,129396,3488885,3492166,3498857,3505617,3500898,129396,3497284,0.037088,0.037053,0.036982,0.036911,0.036961,0.036999
334,3011000,3000000,powiat kościański,wielkopolskie,722.0,29826.0,0.024207,powiat kościański,79420,79420,79420,77976,77976,3488885,3492166,3498857,3505617,3500898,78842,3497284,0.022764,0.022742,0.022699,0.022243,0.022273,0.022544
335,3012000,3000000,powiat krotoszyński,wielkopolskie,714.0,29826.0,0.023939,powiat krotoszyński,77826,77826,77112,76398,75684,3488885,3492166,3498857,3505617,3500898,76969,3497284,0.022307,0.022286,0.022039,0.021793,0.021618,0.022008
336,3013000,3000000,powiat leszczyński,wielkopolskie,806.0,29826.0,0.027023,powiat leszczyński,55614,56420,57226,58032,58838,3488885,3492166,3498857,3505617,3500898,57226,3497284,0.01594,0.016156,0.016356,0.016554,0.016807,0.016363
337,3014000,3000000,powiat międzychodzki,wielkopolskie,736.0,29826.0,0.024676,powiat międzychodzki,36800,36800,36800,36064,36064,3488885,3492166,3498857,3505617,3500898,36505,3497284,0.010548,0.010538,0.010518,0.010287,0.010301,0.010438
