Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Winter mean [µg/m3],Min [µg/m3],Max [µg/m3],L>350 (S1),25 max (S1) [µg/m3],Perc. 99.7 (S1) [µg/m3],L>125 (S24),4 max (S24) [µg/m3],Perc. 99.2 (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2019,dolnośląskie,PL0204,strefa dolnośląska,DsLubanMieszMOB,SO2,1g,4.70227178,7.615962833,0.20413,72.0206,0,29.0768,28.5873,0,16.419264167,16.419264167,8597,98.13,0.98
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,SO2,1g,3.925265303,5.187192635,0,42.7673,0,21.0199,20.9541,0,12.638257083,12.638257083,8603,98.2,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,SO2,1g,3.76798537,4.118637986,0,25.1015,0,15.0189,14.6847,0,8.33862875,8.33862875,8305,94.8,0.95
2019,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,SO2,24g,2.39890411,2.60989011,0.6,6,,,,0,4.8,4.8,365,100,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,SO2,1g,5.152326901,7.036816142,0,34.492,0,19.4711,19.1018,0,13.060229167,13.060229167,8509,97.13,0.98
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,SO2,1g,4.37133591,6.289524858,0,76.7507,0,30.8959,30.4409,0,17.583367826,17.583367826,8622,98.42,1
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,SO2,1g,2.144777496,3.40295612,0,35.2,0,17.2,16.7,0,9.329166667,9.329166667,8674,99.01,1.01
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,SO2,1g,2.968347307,4.806857798,0,44.5,0,19.9,19.6,0,10.858333333,10.858333333,8707,99.39,1
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,SO2,1g,1.703879606,2.434809546,0,19.3,0,10.1,10,0,6.104166667,6.104166667,8738,99.74,1.01
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,SO2,1g,2.347401723,3.690590406,0,30.9,0,16.6,17,0,10.2375,10.741666667,7428,84.79,0.76
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,SO2,1g,1.69884307,2.490366972,0,26.9,0,12.4,12.4,0,7.454166667,7.454166667,8730,99.65,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudPilsud,SO2,1g,2.733706805,4.382733438,0,46.3,0,23.3,23.2,0,11.129166667,11.129166667,8479,96.79,0.99
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,SO2,1g,1.499018766,1.686084321,0,16.8,0,8.3,8.3,0,4.325,4.325,8153,93.07,1.07
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,SO2,1g,1.542241801,2.486023973,0,23.7,0,10.3,10.3,0,6.808333333,6.808333333,8172,93.28,0.89
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniecZdrMOB,SO2,1g,1.704876643,2.502833256,0,28.2,0,17.5,17.3,0,10.291666667,10.291666667,8674,99.01,0.99
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,SO2,1g,3.477196096,4.402039788,0,17.2,0,13.5,13.5,0,11.108333333,11.108333333,7889,90.05,1.01
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,SO2,1g,4.788421803,6.170636406,0,50.1,0,20.1,20,0,11.55,11.55,8421,96.13,1.02
2019,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,SO2,1g,4.383106467,5.009454706,0,38.6,0,23.9,23.6,0,11.154166667,11.154166667,8566,97.78,1.04
2019,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,SO2,1g,1.908105118,2.930824908,0.1,33.8,0,15.7,14.7,0,7.445833333,7.445833333,8676,99.04,1
2019,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,SO2,24g,1.464265928,1.89281768,0.2,7.2,,,,0,4.6,4.6,361,98.9,0.99
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,SO2,1g,3.819614137,5.421670645,0.7,35.166,0,23.6,23.445,0,10.357666667,10.357666667,8610,98.28,0.99
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,SO2,1g,3.957893258,5.783785323,0.00222,15.281,0,13.0484,13.0195,0,10.98591,10.98591,8637,98.59,1
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,SO2,1g,6.746537083,9.515464171,0.01921,33.6113,0,21.1692,20.8418,0,17.2018375,17.2018375,8511,97.15,1.03
2019,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,SO2,1g,1.908015981,2.143770892,0.54497,21.8679,0,9.20062,9.00475,0,4.75472625,4.75472625,8701,99.32,1
2019,lubuskie,PL0803,strefa lubuska,LuSulecDudka,SO2,1g,2.233280086,3.642333863,0.02701,20.0796,0,11.5685,11.5685,0,5.74269875,5.74269875,8148,93.01,1.14
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,SO2,1g,4.831685495,7.609947071,0.0646,21.3539,0,15.9108,15.9054,0,11.030363333,11.030363333,8468,96.66,1.05
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,SO2,1g,6.967869965,8.277901965,0.05837,38.6823,0,26.2852,25.9431,0,18.1376625,18.1376625,8503,97.06,0.97
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,SO2,1g,3.740819176,5.144173954,1,36.3,0,21.5,21.1,0,11.2,11.2,8594,98.1,1.02
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,SO2,1g,4.522301496,7.077556687,0.8,84.3,0,27.1,26.8,0,16.445833333,16.445833333,8690,99.2,1.02
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,SO2,1g,5.490498869,8.257301922,0.37352445,45.5,0,33.3,32.4,0,18.891666667,18.891666667,8528,97.35,1
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,SO2,1g,6.321645072,9.438670695,0.7,92.8,0,56.3,56.1,0,21.3125,21.3125,8644,98.67,1.01
2019,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,SO2,1g,3.088968076,4.881830953,0.64360465,21.4,0,16,15.8,0,10.4,10.4,8489,96.9,1.02
2019,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,SO2,1g,3.373577048,4.2225058,1.2,27.8,0,18.4,17.8,0,9.791666667,9.791666667,8644,98.67,1
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,SO2,1g,5.389469998,8.231581385,0.9,58.2,0,36.1,35.5,0,20.441666667,20.441666667,8566,97.78,1.01
2019,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,SO2,1g,6.53316781,9.648166399,0.86,101.9,0,51.4,50.82,0,20.733333333,20.733333333,8599,98.16,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,SO2,1g,4.702029556,6.238178186,0.99861,41.2591,0,22.2677,22.064,0,14.028820833,14.028820833,8594,98.1,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,SO2,1g,5.391425393,6.507390086,1,57.6939,0,25.796,25.6508,0,14.061185833,14.061185833,8659,98.84,1
2019,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,SO2,1g,6.833645182,9.772576699,1,84.0441,0,43.6356,43.1199,0,23.906065217,23.906065217,8597,98.13,1
2019,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,SO2,1g,4.721462982,6.375091395,0.98502,54.9715,0,30.7288,30.1541,0,16.219730435,16.219730435,8670,98.97,1
2019,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,SO2,1g,10.360529233,17.475340306,0.99802,341.794,0,97.275,92.9586,0,56.480666667,56.480666667,8685,99.14,1.01
2019,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,SO2,1g,7.137652181,10.716603105,0.99828,63.7079,0,39.1411,39.0153,0,26.053395833,26.053395833,8631,98.52,1.02
2019,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,SO2,1g,2.811962304,3.77355558,1,22.7746,0,16.0574,15.7934,0,10.947202917,10.947202917,8667,98.93,1.01
2019,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,SO2,1g,9.56562006,14.720436877,1,97.304,0,56.6834,56.4402,0,34.668345833,34.668345833,8636,98.58,1.01
2019,małopolskie,PL1203,strefa małopolska,MpZakopaSien,SO2,1g,7.766395499,10.904378705,1,75.3578,0,47.3347,46.7066,0,27.233866667,27.233866667,8542,97.51,1.02
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,SO2,1g,2.382284496,4.3692254,0.07569,29.6,0,11.1,11.05074,0,7.3866526,7.3866526,8251,94.18,1.1
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,SO2,1g,2.36322106,4.442463869,0,98.85,0,45.6,42.25,0,12.891666667,12.891666667,8699,99.3,1.01
2019,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,SO2,1g,4.320925836,3.85487956,0,193,0,94.65,94.1,0,35.641666667,35.641666667,8531,97.38,0.96
2019,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,SO2,1g,3.565820896,4.106615741,0,173,0,68.7,65.5,0,18.554166667,18.554166667,8710,99.42,1
2019,mazowieckie,PL1403,miasto Radom,MzRadTochter,SO2,1g,2.123394692,3.241392,0,24.48,0,14.48,14.09,0,8.091666667,8.091666667,8666,98.92,1.02
2019,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,SO2,1g,2.022876158,2.414392698,0.067,32.6252,0,11.2803,11.0443,0,6.764195833,6.764195833,8657,98.82,1
2019,mazowieckie,PL1404,strefa mazowiecka,MzBialaKmiciMOB,SO2,1g,10.813264217,10.257460474,0,436.38,3,270.83474943,268.62605482,3,115.725833333,115.725833333,8448,96.43,1.02
2019,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,SO2,1g,2.014826141,2.621072268,0,25.7,0,12.1,12.1,0,8.1125,8.1125,8110,92.57,0.99
2019,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,SO2,1g,1.69176827,1.993381599,0.05,21.45,0,10.65,10.65,0,6.035,6.035,8087,92.31,0.87
2019,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,SO2,1g,3.243099714,3.582889233,0,22.95,0,13.3,13.28433748,0,8.220833333,8.220833333,8251,94.18,1.05
2019,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,SO2,1g,3.383159639,5.475295486,0,26.52,0,15.35,15.249,0,10.617208333,10.617208333,8652,98.76,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,SO2,1g,3.614858342,5.423041261,0,63.2,0,29.55,29.2,0,15.266666667,15.266666667,8577,97.91,1
2019,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,SO2,1g,5.242080915,6.176692297,0.46559,40.1574,0,24.8056,24.6891,0,13.7230975,13.7230975,8483,96.83,1.02
2019,opolskie,PL1602,strefa opolska,OpKKozBSmial,SO2,1g,5.575830049,7.636581814,0.9356,58.9576,0,34.1901,33.2552,0,20.605573913,20.605573913,8631,98.52,1.01
2019,opolskie,PL1602,strefa opolska,OpZdziePiast,SO2,1g,10.085426173,12.748397184,1.081,80.2702,0,41.7975,41.7191,0,29.730808333,29.730808333,8179,93.36,0.9
2019,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,SO2,1g,5.41974333,8.028033937,0.12665,52.6999,0,31.275,31.0999,0,19.162254167,19.162254167,8732,99.68,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,SO2,1g,6.638211829,9.385020958,0.01533,80.0359,0,57.2085,55.8372,0,28.226947917,28.226947917,8705,99.37,1
2019,podkarpackie,PL1802,strefa podkarpacka,PkKrempnaMPN,SO2,1g,2.801186279,3.424870929,0.05621,25.0872,0,17.269,16.9683,0,9.5651625,9.5651625,8639,98.61,0.99
2019,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,SO2,1g,4.33125566,6.880875269,0.04138,71.2181,0,32.3828,30.328,0,13.422254167,13.422254167,8355,95.37,0.93
2019,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,SO2,1g,3.684666687,4.921920329,0.05015,93.9079,0,31.5638,31.1607,0,12.34319625,12.34319625,8509,97.13,0.96
2019,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,SO2,1g,2.774526275,5.116822876,0.08781,35.072,0,22.8779,22.676,0,15.289567083,15.289567083,8700,99.31,1.02
2019,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,SO2,1g,1.147572368,1.52482188,0,23.2,0,8.2,7.9,0,3.779166667,3.779166667,8671,98.98,0.99
2019,podlaskie,PL2002,strefa podlaska,PdAugustoZdrMOB,SO2,1g,2.985408824,3.40137433,0,26.3,0,13,13.4,0,9.1,9.670833333,6641,75.81,0.83
2019,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,SO2,1g,1.367108115,1.757902033,0,9.6,0,5.5,5.5,0,3.391666667,3.391666667,8306,94.81,0.92
2019,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,SO2,1g,5.162882839,7.48287703,0,53.9,0,21.3,21.2,0,14.6375,14.6375,8228,93.92,1
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaKacze02,SO2,1g,4.603829826,7.153383468,0.44173,516.494,3,138.669,138.484,0,54.982459565,54.982459565,8606,98.24,1.01
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,SO2,1g,1.843739086,3.291728449,0.61731,101.179,0,16.3509,15.6643,0,6.597794348,6.597794348,8385,95.71,1.06
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,SO2,1g,1.241163524,1.497164562,0.45458,21.3507,0,4.67835,4.62988,0,3.494852174,3.494852174,8579,97.93,1.01
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPoWie01,SO2,1g,3.189418095,3.811042056,0.47289,71.9094,0,29.444,29.4425,0,10.559642083,10.559642083,8500,97.03,1.04
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,SO2,1g,4.505532229,7.621769826,0.58163,195.672,0,130.601,126.1,0,43.960663913,43.960663913,8632,98.53,1
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,SO2,1g,2.2271978,4.535963698,0.48812,84.879,0,17.7526,17.4085,0,8.837872917,8.837872917,8690,99.2,1.01
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,SO2,1g,1.663715058,2.385584179,0.50333,65.8226,0,12.7284,12.5757,0,5.4447075,5.4447075,8433,96.26,1.05
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmSopBitPl06,SO2,1g,1.36945713,1.884395271,0.48736,45.7335,0,13.5223,13.2559,0,6.131392083,6.131392083,8600,98.17,1
2019,pomorskie,PL2202,strefa pomorska,PmKosTargo12,SO2,1g,4.373915556,5.957883954,-0.53752,27.5604,0,16.5705,16.644,0,11.359355909,11.359355909,7430,84.81,1.03
2019,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,SO2,24g,1.226519337,1.114285714,0.2,5,,,,0,3.2,3.2,362,99.17,1
2019,pomorskie,PL2202,strefa pomorska,PmMalMicki15,SO2,1g,3.253037686,4.153176361,0.05066,17.7177,0,10.8754,10.7865,0,7.357820833,7.357820833,8466,96.64,1.03
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,SO2,1g,6.874924196,10.515166932,0.52996,73.0256,0,40.215,39.9737,0,24.888533333,24.888533333,8746,99.84,1
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,SO2,1g,7.175304349,10.237280993,1,63.8363,0,46.4466,45.9013,0,30.68479125,30.68479125,8731,99.66,1
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,SO2,1g,7.658187056,11.340496907,1.15445,97.84,0,56.1619,53.6207,0,25.19305625,25.19305625,8657,98.82,1.02
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoPlebA4,SO2,1g,8.789882171,12.642614389,0.83256,68.1787,0,44.7828,44.1284,0,25.936570833,25.936570833,8730,99.65,1.01
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,SO2,1g,8.965196217,14.73978864,0.47198,94.3807,0,55.9876,55.0215,0,38.035120833,38.035120833,8713,99.46,1.01
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,SO2,1g,8.903407194,13.381233791,0.49775,102.911,0,74.022,72.6245,0,44.8373,44.8373,8747,99.85,1
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,SO2,1g,11.280067354,17.073184809,1.11535,128.302,0,79.6509,78.4043,0,44.750075,44.750075,8728,99.63,1
2019,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,SO2,1g,9.481152306,14.360578082,0.23474,159.149,0,86.0292,85.8747,0,48.93578375,48.93578375,8707,99.39,1.01
2019,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikor2,SO2,1g,9.169815738,13.853614082,0.88997,87.4971,0,57.1357,55.6435,0,42.0218875,42.0218875,8725,99.6,1
2019,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,SO2,1g,6.339347087,10.100747114,0.89259,81.2766,0,50.9837,50.4433,0,29.742541667,29.742541667,8726,99.61,1.01
2019,śląskie,PL2404,miasto Częstochowa,SlCzestoArmK,SO2,1g,7.245764372,10.161367717,0.20988,72.0696,0,50.8191,50.5213,0,33.457020833,33.457020833,8704,99.36,1
2019,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,SO2,1g,7.884755214,10.331908826,0.97255,67.9202,0,50.2989,49.2413,0,28.733291667,28.733291667,8606,98.24,1.03
2019,śląskie,PL2405,strefa śląska,SlCiesMickie,SO2,1g,7.556295266,9.095401902,0.16711,117.285,0,64.0318,63.8407,0,27.792458333,27.792458333,8718,99.52,1.01
2019,śląskie,PL2405,strefa śląska,SlUstronSana,SO2,1g,5.5238487,7.821191322,1.56691,55.796,0,31.5968,31.2055,0,20.296020833,20.296020833,8611,98.29,1.03
2019,śląskie,PL2405,strefa śląska,SlWodzGalczy,SO2,1g,10.185330017,16.37528563,0.2,114.197,0,81.3444,78.8776,0,54.7959,54.7959,8699,99.3,1
2019,śląskie,PL2405,strefa śląska,SlZlotPotLes,SO2,1g,4.727897182,6.985862778,0.1658,52.6128,0,30.6709,29.9053,0,17.8333375,17.8333375,8716,99.49,1
2019,śląskie,PL2405,strefa śląska,SlZywieKoper,SO2,1g,11.435094267,19.491441262,0.4773,152.587,0,87.7303,86.9793,0,60.104025,60.104025,8622,98.42,1
2019,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,SO2,1g,7.208931959,9.148949443,0,44.8,0,29.6,29.3,0,19.5,19.5,8539,97.47,1.02
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkMaloSlonec,SO2,1g,6.845119281,9.118125573,0.4,36.4,0,29.2,29.1,0,19.7,19.7,8677,99.05,0.99
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,SO2,1g,7.319965803,9.703729537,0,52.2,0,28.8,28.7,0,18.086363636,18.086363636,8436,96.3,1.02
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,SO2,1g,6.650197792,6.669586207,2.2,38.2,0,26.8,26.4,0,16.2375,16.2375,8696,99.26,1
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkSkarZielnaMOB,SO2,1g,7.25337806,8.481016949,1.2,53.8,0,43.1,42.7,0,25.166666667,25.166666667,8496,96.98,0.99
2019,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,SO2,1g,5.650308579,5.756598959,0.01007,51.1251,0,34.2366,31.934,0,19.43001375,19.43001375,8618,98.37,1.04
2019,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,SO2,1g,3.595867723,4.40881783,0,44.0386,0,21.9627,21.516,0,9.998359167,9.998359167,8476,96.75,1.03
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,SO2,1g,1.878160195,2.503353388,0,32.7221,0,17.2677,16.9055,0,8.11203125,8.11203125,8665,98.91,1.01
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,SO2,1g,4.076525656,5.383748408,0.01631,25.8566,0,14.7716,14.7305,0,8.53462625,8.53462625,8679,99.07,0.99
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,SO2,1g,4.894478116,5.31941399,0.05698,23.4192,0,14.1128,14.0611,0,12.017296667,12.017296667,8663,98.89,1.01
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,SO2,1g,0.570494119,0.807231668,-0.00448,8.79828,0,5.47152,5.47294,0,3.178002917,3.178002917,7744,88.4,0.88
2019,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,SO2,1g,3.124264967,5.326382285,0.21285,48.0843,0,11.3154,11.3154,0,7.523892174,7.523892174,7957,90.83,1.2
2019,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznPolank,SO2,1g,2.451229473,4.388680362,0.05363,17.2148,0,10.0706,9.98534,0,7.041435417,7.041435417,8675,99.02,1
2019,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,SO2,1g,7.798144178,8.965681721,0.0714,76.6529,0,45.9712,44.8376,0,21.080541667,21.080541667,8544,97.53,1.05
2019,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,SO2,1g,2.506191196,4.409087967,0.42508,16.0779,0,11.6222,11.5176,0,7.800544167,7.800544167,8655,98.8,1.01
2019,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,SO2,1g,3.013729189,4.453620906,0.03405,89.6801,0,17.5295,17.2961,0,11.391276667,11.391276667,8655,98.8,1.01
2019,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,SO2,1g,1.542218348,3.175767476,0.12809,17.8267,0,9.01407,9.01407,0,5.387977083,5.387977083,7964,90.91,1.02
2019,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,SO2,1g,2.48696099,4.113806373,0.47708,31.7731,0,11.1026,11.0412,0,6.83215125,6.83215125,8630,98.51,1.01
2019,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,SO2,1g,3.675196926,4.760111125,0.73323,29.6819,0,20.0821,19.7267,0,9.94347375,9.94347375,8672,98.99,1
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,SO2,1g,5.084352217,4.655294588,0.00813,468.326,2,33.6809,30.5155,0,13.47074125,13.47074125,8627,98.48,1.01
2019,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszArKraj,SO2,1g,3.650198682,3.939048521,0.03473,23.4065,0,9.96392,9.954,0,7.970733333,7.970733333,8332,95.11,1.09
2019,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,SO2,1g,2.368960162,3.73064603,-0.05477,47.2117,0,23.2694,22.3835,0,10.739564167,10.739564167,8543,97.52,1.01
2019,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,SO2,1g,3.129149284,3.534247859,0.09911,279.102,0,35.567,34.6083,0,10.51101375,10.51101375,8633,98.55,1.01
2020,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,SO2,1g,4.256774009,4.536920911,0.78317,34.599,0,20.5568,19.9747,0,11.530065,11.530065,8555,97.39,1.01
2020,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,SO2,1g,4.777249411,5.755182767,0.35245,37.4868,0,22.7304,22.5797,0,11.002982083,11.002982083,8234,93.73,0.93
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsJelGorOgin,SO2,1g,4.627327963,5.551526174,0.01065,41.2825,0,24.4208,24.1223,0,11.186529167,11.186529167,8671,98.71,0.99
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsLegAlRzecz,SO2,1g,5.273120301,6.470777656,1.19781,89.5901,0,35.8628,35.028,0,16.030022083,16.030022083,8630,98.24,0.99
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsOsieczow21,SO2,1g,3.958774703,4.361540249,0,21.5453,0,12.2275,12.1754,0,8.686379167,8.686379167,8550,97.33,0.99
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsSniezkaObs,SO2,24g,2.256830601,2.676502732,0.8,5.6,,,,0,5.2,5.2,366,100,1
2020,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,SO2,1g,2.460219353,3.667996353,0,27.3,0,17.8,17.5,0,8.858333333,8.858333333,8753,99.64,0.99
2020,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,SO2,1g,1.291056076,1.711650024,0,28,0,7.9,7.9,0,5.054166667,5.054166667,7793,88.71,0.9
2020,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,SO2,1g,1.784916409,2.551425206,0,28,0,11.5,11.5,0,6.279166667,6.279166667,8075,91.92,0.84
2020,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclKalis,SO2,1g,1.110806155,1.845407925,0,19,0,9.4,9.3,0,4.670833333,4.670833333,8708,99.13,1.01
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,SO2,1g,1.60782168,1.674458381,0,21.4,0,9.3,9.2,0,6.029166667,6.029166667,8681,98.82,1.02
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,SO2,1g,1.377367521,1.749242424,0,22.1,0,9.8,9.7,0,4.95,4.95,8775,99.89,1
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,SO2,1g,1.696263009,2.601280376,0,8.5,0,5.7,5.6,0,4.295833333,4.295833333,8456,96.26,1.04
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,SO2,1g,4.397186849,4.636831522,0.2,19,0,13.6,13.4,0,11.191666667,11.191666667,8622,98.15,1.02
2020,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,SO2,1g,4.502941573,4.857635456,0.18,31.7,0,18.53,18.1,0,9.591666667,9.591666667,8545,97.27,1.02
2020,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,SO2,1g,2.005694721,2.438470183,0.175,23.53,0,11.2,11.33,0,6.45,6.5625,7521,85.62,0.72
2020,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,SO2,24g,1.299724518,1.716483516,0.2,6,,,,0,3.6,3.6,363,99.18,0.98
2020,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,SO2,1g,4.180963441,4.618038931,0,37.3,0,16.8,16.5,0,9.804166667,9.804166667,8753,99.64,1
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,SO2,1g,5.082641919,4.279705498,0.00268,21.7767,0,13.0003,12.8471,0,9.864456087,9.864456087,8349,95.04,0.92
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,SO2,1g,8.231728568,8.491383813,0.03029,30.5205,0,21.4847,21.3088,0,19.293925,19.293925,8274,94.19,0.92
