No,Station code,International code,Station name,Old station code,Launching date,Closing date,Station type,Region type,Station model,Voivodeship,City,Address,WGS84 φ N,WGS84 λ E,county,STANAME,isUrban
367,LdRawaMaWIOSMKoscius,PL0511A,Rawa Mazowiecka-Kościuszki 5,LdRawaMaWIOSMKoscius,2008-02-01,2011-12-31,background,urban,in-house,łódzkie,Rawa Mazowiecka,ul. Kościuszki 5,51.763358,20.249978,powiat rawski,RAWA MAZOWIECKA,0
368,LdRawaNiepod,PL0545A,"Rawa Mazowiecka, ul. Niepodległości",,2010-01-01,,background,urban,in-house,łódzkie,Rawa Mazowiecka,ul. Niepodległości 8,51.760875,20.250569,powiat rawski,RAWA MAZOWIECKA,0
369,LdSieradWIOSMKoscius,PL0374A,Sieradz-Kościuszki6,LdSieradWIOSMKoscius,2006-01-01,2011-12-31,communication,urban,in-house,łódzkie,Sieradz,ul. Kościuszki 6,51.594444,18.736111,powiat sieradzki,SIERADZ,0
370,LdSieradWSSEMArmiiKr,,Sieradz-ArmiiKrajowej7,LdSieradWSSEMArmiiKr,2003-01-01,2004-03-31,background,urban,in-house,łódzkie,Sieradz,ul. Armii Krajowej 7,51.583889,18.710556,powiat sieradzki,SIERADZ,0
371,LdSieradWSSEMPOW52,PL0375A,Sieradz-POW52,LdSieradWSSEMPOW52,2004-06-01,2010-01-01,communication,urban,in-house,łódzkie,Sieradz,ul. POW 52,51.595833,18.720278,powiat sieradzki,SIERADZ,0
372,LdSieraPolna,PL0636A,"Sieradz, ul. Polna",,2016-01-01,,background,urban,dust collector,łódzkie,Sieradz,ul. Polna 18/20,51.592111,18.734898,powiat sieradzki,SIERADZ,0
373,LdSierGrunwa,PL0110A,Sieradz-Grunwaldzka 28,LdSieradWSSEMGrunwal,2004-01-01,2015-12-31,background,urban,dust collector,łódzkie,Sieradz,ul. Grunwaldzka 28,51.590125,18.717333,powiat sieradzki,SIERADZ,0
374,LdSkierKonop,PL0611A,"Skierniewice, ul. Konopnickiej",,2014-07-01,,background,urban,dust collector,łódzkie,Skierniewice,ul. Marii Konopnickiej 5,51.954314,20.149378,powiat Skierniewice,SKIERNIEWICE,1
375,LdSkiernWIOSMJagiell,PL0546A,Skierniewice-Jagiellońska 28,LdSkiernWIOSMJagiell,2010-01-01,2014-06-30,background,urban,in-house,łódzkie,Skierniewice,ul. Jagiellońska 28,51.959561,20.146183,powiat Skierniewice,SKIERNIEWICE,1
376,LdSkiernWIOSMWitaStw,PL0512A,Skierniewice-Wita Stwosza2/4,LdSkiernWIOSMWitaStw,2008-03-07,2011-12-31,background,urban,in-house,łódzkie,Skierniewice,ul. Wita Stwosza 2/4,51.960719,20.147408,powiat Skierniewice,SKIERNIEWICE,1
377,LdSkiernWSSEMKoperni,PL0111A,Skierniewice-Kopernika5,LdSkiernWSSEMKoperni,1994-01-02,2010-01-01,background,urban,in-house,łódzkie,Skierniewice,ul. Kopernika 5,51.952778,20.152222,powiat Skierniewice,SKIERNIEWICE,1
378,LdSkiernWSSEMReymont,PL0112A,Skierniewice-Reymonta 33,LdSkiernWSSEMReymont,2004-01-01,2011-05-01,background,urban,in-house,łódzkie,Skierniewice,ul. Reymonta 33,51.96,20.147222,powiat Skierniewice,SKIERNIEWICE,1
379,LdSkiernWSSEMWankowi,,Skierniewice-Wańkowicza10,LdSkiernWSSEMWankowi,1991-01-16,2003-12-31,background,urban,in-house,łódzkie,Skierniewice,ul. Wańkowicza 10,51.973611,20.148889,powiat Skierniewice,SKIERNIEWICE,1
380,LdToMaSwAnto,PL0547A,Tomaszów Mazowiecki ul. Św. Antoniego,,2010-01-01,,background,urban,dust collector,łódzkie,Tomaszów Mazowiecki,ul. Św. Antoniego 43/45,51.526258,20.016786,powiat tomaszowski,TOMASZOW MAZOWIECKI,0
381,LdTomaszWSSEMSw.Anto,PL0113A,TomaszówMaz.-Św.Antoniego24,LdTomaszWSSEMSw.Anto,1988-01-01,2014-08-13,background,urban,container,łódzkie,Tomaszów Mazowiecki,ul. Św. Antoniego 24,51.528889,20.010833,powiat tomaszowski,TOMASZOW MAZOWIECKI,0
382,LdUniejTermy,PL0667A,Uniejów-Termy,LdUniejTermy,2017-01-01,,background,suburban,dust collector,łódzkie,Uniejów,ul. Zamkowa 1,51.971664,18.79035,powiat poddębicki,UNIEJOW,0
383,LdUniejZamko,PL0667A,"Uniejów, ul. Zamkowa",,2017-01-01,,background,suburban,dust collector,łódzkie,Uniejów,ul. Zamkowa 1,51.971664,18.79035,powiat poddębicki,UNIEJOW,0
384,LdWielunPOW1,PL0590A,"Wieluń, ul. POW",,2012-01-01,,background,urban,dust collector,łódzkie,Wieluń,ul. POW 12,51.217828,18.581828,powiat wieluński,WIELUN,0
385,LdWielunWSSEMPOW14,PL0208A,Wieluń-POW14,LdWielunWSSEMPOW14,2005-01-01,2010-01-01,background,urban,in-house,łódzkie,Wieluń,ul. POW 14,51.218611,18.581389,powiat wieluński,WIELUN,0
387,LdWieluPOW12,PL0590A,Wieluń-POW 12,LdWielunWIOSMPOW,2012-01-01,,background,urban,dust collector,łódzkie,Wieluń,ul. P.O.W. 12,51.217828,18.581828,powiat wieluński,WIELUN,0
388,LdZduWoKrole,PL0548A,"Zduńska Wola, ul. Królewska",,2011-08-16,,background,urban,dust collector,łódzkie,Zduńska Wola,ul. Królewska 10,51.601439,18.940122,powiat zduńskowolski,ZDUNSKA WOLA,0
389,LdZdWolaWSSEMDabrows,PL0114A,ZduńskaWola-Dąbrowskiego1,LdZdWolaWSSEMDabrows,2003-01-01,2010-01-01,background,urban,in-house,łódzkie,Zduńska Wola,ul. Dąbrowskiego 1,51.601111,18.936944,powiat zduńskowolski,ZDUNSKA WOLA,0
390,LdZdWolaWSSEMPlWolno,,Zduńska Wola-Plac Wolności 20,LdZdWolaWSSEMPlWolno,2001-01-01,2003-07-31,background,urban,in-house,łódzkie,Zduńska Wola,pl. Wolności 20,51.603056,18.934444,powiat zduńskowolski,ZDUNSKA WOLA,0
391,LdZdWolaWSSEMSzadkow,,ZduńskaWola-Szadkowska4,LdZdWolaWSSEMSzadkow,2003-01-01,2006-01-01,background,urban,in-house,łódzkie,Zduńska Wola,ul. Szadkowska 4,51.606667,18.939722,powiat zduńskowolski,ZDUNSKA WOLA,0
392,LdZgieMielcz,PL0115A,"Zgierz, ul. Mielczarskiego",,2003-09-01,,background,urban,container,łódzkie,Zgierz,ul. Mielczarskiego 1,51.856692,19.421231,powiat zgierski,ZGIERZ,0
393,LdZgierzWSSEMDabrows,,Zgierz-Dąbrowskiego 12,LdZgierzWSSEMDabrows,1976-01-01,2000-05-31,background,urban,in-house,łódzkie,Zgierz,ul. Dąbrowskiego 12,51.856944,19.411944,powiat zgierski,ZGIERZ,0
394,LdZgierzWSSEMStRynek,PL0116A,Zgierz-Pl Jana Pawła II,LdZgierzWSSEMStRynek,2000-01-01,2010-01-01,background,urban,in-house,łódzkie,Zgierz,pl. Jana Pawła II,51.856389,19.404444,powiat zgierski,ZGIERZ,0
395,LdZloczeWSSEMWieluns,,Złoczew-Wieluńksa(szkoła),LdZloczeWSSEMWieluns,2003-01-01,2003-12-31,background,urban,in-house,łódzkie,Złoczew,ul. Wieluńska,51.406944,18.610833,powiat sieradzki,ZLOCZEW,0
396,LuDrezdeWSSE,PL0376A,WSSE - Drezdenko,LuDrezdeWSSE,2002-05-01,2009-12-31,background,urban,in-house,lubuskie,Drezdenko,ul. Chrobrego 11,52.839167,15.835578,powiat strzelecko-drezdenecki,DREZDENKO,0
397,LuGorzKosGdy,PL0209A,Gorzów Wlkp. ul. Kosynierów Gdyńskich,,2005-01-01,,background,urban,container,lubuskie,Gorzów Wielkopolski,ul. Kosynierów Gdyńskich,52.738214,15.228667000000002,powiat Gorzów Wielkopolski,GORZOW WIELKOPOLSKI,1
398,LuGorzowWSSE_1,PL0272A,WSSE - Gorzów ul. Borowskiego,LuGorzowWSSE_1,2003-01-01,2009-12-31,background,urban,in-house,lubuskie,Gorzów Wielkopolski,ul. Borowskiego 28,52.737222,15.232222,powiat Gorzów Wielkopolski,GORZOW WIELKOPOLSKI,1
399,LuGorzowWSSE_5,PL0377A,WSSE - Gorzów ul. Mickiewicza,LuGorzowWSSE_5,1988-02-01,2009-12-31,background,urban,in-house,lubuskie,Gorzów Wielkopolski,ul. Mickiewicza,52.739722,15.23,powiat Gorzów Wielkopolski,GORZOW WIELKOPOLSKI,1
400,LuGorzowWSSE_6,PL0378A,WSSE - Gorzów ul. Wróblewskiego,LuGorzowWSSE_6,2003-04-01,2009-12-31,background,urban,in-house,lubuskie,Gorzów Wielkopolski,ul. Wróblewskiego,52.754722,15.241944,powiat Gorzów Wielkopolski,GORZOW WIELKOPOLSKI,1
401,LuGorzPilsud,PL0492A,Gorzów Wlkp. ul. Piłsudskiego,,2010-01-08,,background,urban,dust collector,lubuskie,Gorzów Wielkopolski,ul. Piłsudskiego,52.747044,15.246294,powiat Gorzów Wielkopolski,GORZOW WIELKOPOLSKI,1
402,LuGubinAnderMOB,PL0782A,"Gubin, ul. Gen. W. Andersa",,2021-01-04,2021-12-31,background,urban,mobile,lubuskie,Gubin,Generała Władysława Andersa,51.947935,14.724985,powiat krośnieński,GUBIN,0
403,LuMiedzyWSSE,PL0379A,WSSE - Międzyrzecz,LuMiedzyWSSE,1992-01-01,2009-12-31,background,urban,in-house,lubuskie,Międzyrzecz,ul. Centrum 16,52.442778,15.581389,powiat międzyrzecki,MIEDZYRZECZ,0
404,LuNowaSolKos,PL0783A,Nowa Sól,,2021-01-01,,background,urban,container,lubuskie,Nowa Sól,T. Kościuszki,51.809103,15.708042,powiat nowosolski,NOWA SOL,0
405,LuNowaSolMOB,PL0752A,"Nowa Sól, ul. T. Kościuszki",LuNowaSolMOB,2018-12-05,2019-12-31,background,urban,mobile,lubuskie,Nowa Sól,T. Kościuszki 26,51.808662,15.708193,powiat nowosolski,NOWA SOL,0
406,LuNowasoWSSE,PL0380A,WSSE - Nowa Sól,LuNowasoWSSE,1990-01-03,2008-12-31,background,urban,in-house,lubuskie,Nowa Sól,ul. Wojska Polskiego 11,51.8025,15.715014000000002,powiat nowosolski,NOWA SOL,0
407,LuSlubWIOS_AUT,PL0210A,Słubice ul. Woj Pol,LuSlubWIOS_AUT,2005-01-01,2010-12-31,background,urban,container,lubuskie,Słubice,ul. Wojska Polskiego,52.355833,14.564167,powiat słubicki,SLUBICE,0
408,LuSlubWSSE,PL0381A,WSSE - Słubice,LuSlubWSSE,1988-02-01,2009-12-31,background,urban,in-house,lubuskie,Słubice,ul. Mickiewicza 4,52.350278,14.557222,powiat słubicki,SLUBICE,0
409,LuSmolBytnic,PL0211A,Smolary Bytnickie,,2005-01-01,,background,nonurban,container,lubuskie,Smolary Bytnickie,Smolary Bytnickie 45A,52.172222,15.206667,powiat krośnieński,SMOLARY BYTNICKIE,0
410,LuSulecDudka,PL0575A,Sulęcin ul. Dudka,,2011-01-26,,background,urban,container,lubuskie,Sulęcin,ul. Dudka,52.437722,15.122444,powiat sulęciński,SULECIN,0
411,LuSuleciWSSE,PL0382A,WSSE - Sulęcin,LuSuleciWSSE,1992-01-02,2009-12-31,background,urban,in-house,lubuskie,Sulęcin,ul. Magazynowa,52.449722,15.116944,powiat sulęciński,SULECIN,0
412,LuSwiebodMOB,PL0766A,"Świebodzin,ul. Gen.W.Sikorskiego",LuSwiebodMOB,2020-01-09,2020-12-31,background,urban,mobile,lubuskie,Świebodzin,Gen.W.Sikorskiego 25,52.245444,15.527571,powiat świebodziński,SWIEBODZIN,0
413,LuSwieboWIOS_MOB,PL0383A,"Świebodzin, ul. Łąki Zamkowe",LuSwieboWIOS_MOB,2008-01-07,2009-01-14,background,urban,mobile,lubuskie,Świebodzin,ul. Łąki Zamkowe,52.247778,15.534722,powiat świebodziński,SWIEBODZIN,0
414,LuSwieboWSSE,PL0384A,WSSE - Świebodzin,LuSwieboWSSE,1990-05-25,2009-12-31,background,urban,in-house,lubuskie,Świebodzin,ul. 1 Maja 10,52.251111,15.531667,powiat świebodziński,SWIEBODZIN,0
415,LuWsKaziWiel,PL0212A,Wschowa ul. Kazimierza Wielkiego,,2005-01-01,,background,urban,container,lubuskie,Wschowa,ul. Kazimierza Wielkiego,51.799722,16.3175,powiat wschowski,WSCHOWA,0
416,LuZaganWSSE,PL0385A,WSSE - Żagań,LuZaganWSSE,1991-01-14,2009-12-31,background,urban,in-house,lubuskie,Żagań,ul. Szprotawska 25A,51.6125,15.328889000000002,powiat żagański,ZAGAN,0
417,LuZarySzyman,PL0591A,"Żary, ul. Szymanowskiego 8",,2012-09-01,,background,urban,container,lubuskie,Żary,ul. Szymanowskiego 8,51.642656,15.127807999999998,powiat żarski,ZARY,0
418,LuZaryWIOS_MAN,PL0513A,Żary ul. Podchorążych,LuZaryWIOS_MAN,2010-01-01,2010-12-31,background,urban,in-house,lubuskie,Żary,ul. Podchorążych,51.6399,15.136131,powiat żarski,ZARY,0
419,LuZaryWIOS_MOB,PL0514A,Żary ul. Chopina,LuZaryWIOS_MOB,2010-01-26,2010-12-31,background,urban,mobile,lubuskie,Żary,ul. Chopina,51.6415,15.1275,powiat żarski,ZARY,0
420,LuZaryWSSE,PL0386A,WSSE - Żary,LuZaryWSSE,1998-06-01,2009-12-31,background,urban,in-house,lubuskie,Żary,ul. Podchorążych 23a,51.64,15.135556,powiat żarski,ZARY,0
421,LuZaryWSSE_2,PL0387A,WSSE - Żary ul. 1Maja,LuZaryWSSE_2,2006-01-01,2009-12-31,background,urban,NO DATA,lubuskie,Żary,ul. 1 Maja,51.634444,15.141111,powiat żarski,ZARY,0
422,LuZgoraWSSE_1,PL0388A,WSSE - Zielona Góra ul. Jasna,LuZgoraWSSE_1,1989-03-12,2009-12-31,background,urban,in-house,lubuskie,Zielona Góra,ul. Jasna 10,51.93,15.503056,powiat Zielona Góra,ZIELONA GORA,1
423,LuZielKrotka,PL0213A,Zielona Góra ul. Krótka,,2005-01-01,,background,urban,container,lubuskie,Zielona Góra,ul. Krótka,51.939783,15.518861,powiat Zielona Góra,ZIELONA GORA,1
424,MpAndrycWSSEKrak1801,,Andrychów Krakowska,MpAndrycWSSEKrak1801,2001-01-01,2009-12-31,background,urban,in-house,małopolskie,Andrychów,ul. Krakowska 86,49.853333,19.340556,powiat wadowicki,ANDRYCHOW,0
425,MpBochKonfed,PL0549A,"Bochnia, ul. Konfederatów Barskich",,2011-01-01,,background,urban,dust collector,małopolskie,Bochnia,ul. Konfederatów Barskich,49.969017,20.439511,powiat bocheński,BOCHNIA,0
426,MpBochniWSSEKazi0104,PL0302A,Bochnia Kazimierza Wielkiego 67,MpBochniWSSEKazi0104,2003-01-01,2008-12-31,background,urban,in-house,małopolskie,Bochnia,ul. Kazimierza Wielkiego 67,49.959167,20.420556,powiat bocheński,BOCHNIA,0
427,MpBochniWSSEKons0105,PL0389A,Bochnia Kostytucji 3 Maja Nr 5,MpBochniWSSEKons0105,2004-01-01,2010-12-31,background,urban,NO DATA,małopolskie,Bochnia,ul. Kostytucji 3 Maja Nr 5,49.972778000000005,20.428056,powiat bocheński,BOCHNIA,0
428,MpBochniWSSESoln0102,,Bochnia Solna,MpBochniWSSESoln0102,2003-01-01,2003-12-31,background,urban,NO DATA,małopolskie,Bochnia,ul. Solna,49.97,20.432222,powiat bocheński,BOCHNIA,0
429,MpBrzeskWIOSWiej0202,PL0626A,"Brzesko, ul. Wiejska",MpBrzeskWIOSWiej0202,2014-01-01,2014-12-31,background,urban,mobile,małopolskie,Brzesko,ul. Wiejska,49.975953,20.603222,powiat brzeski,BRZESKO,0
430,MpBrzeskWSSEGlow0201,PL0390A,Brzesko Głowackiego,MpBrzeskWSSEGlow0201,2001-01-01,2008-12-31,background,urban,in-house,małopolskie,Brzesko,ul. Głowackiego 51,49.9675,20.607783,powiat brzeski,BRZESKO,0
431,MpBrzeszKosc,PL0668A,"Brzeszcze, ul. Kościelna",MpBrzeszKosc,2017-01-01,2018-01-17,background,urban,container,małopolskie,Brzeszcze,Kościelna,49.966667,19.146061,powiat oświęcimski,BRZESZCZE,0
432,MpBukowKolejMOB,PL0612A,"Bukowno, ul. Kolejowa",MpBukownWIOSKole1206,2015-01-01,2015-12-31,background,urban,mobile,małopolskie,Bukowno,ul. Kolejowa,50.266239,19.462286,powiat olkuski,BUKOWNO,0
433,MpChrzanWSSEGrzy0301,PL0303A,Chrzanów Grzybowskiego,MpChrzanWSSEGrzy0301,2001-01-01,2009-12-31,background,urban,in-house,małopolskie,Chrzanów,ul. Grzybowskiego 7,50.136944,19.397222,powiat chrzanowski,CHRZANOW,0
434,MpChrzaPlTysMOB,PL0637A,"Chrzanów, Pl. Tysiąclecia",MpChrzaPlTysMOB,2016-01-01,2016-12-31,background,urban,mobile,małopolskie,Chrzanów,Pl. Tysiąclecia,50.144028000000006,19.406556,powiat chrzanowski,CHRZANOW,0
435,MpDabrowWIOSZare0401,PL0627A,"Dabrowa Tarnowska, ul. Zaręby",MpDabrowWIOSZare0401,2014-01-01,2014-12-31,background,urban,mobile,małopolskie,Dąbrowa Tarnowska,ul. Zaręby,50.177519,20.984028,powiat dąbrowski,DABROWA TARNOWSKA,0
436,MpDobczSzkolMOB,PL0638A,"Dobczyce, ul. Szkolna",MpDobczSzkolMOB,2016-01-01,2016-12-31,background,urban,mobile,małopolskie,Dobczyce,ul. Szkolna,49.881108000000005,20.100819,powiat myślenicki,DOBCZYCE,0
437,MpDobrowWSSEPils0401,,Dąbrowa Tarnowska Piłsudskiego,MpDobrowWSSEPils0401,2001-01-01,2004-12-31,background,urban,in-house,małopolskie,Dąbrowa Tarnowska,ul. Piłsudskiego 14,50.170833,20.983611,powiat dąbrowski,DABROWA TARNOWSKA,0
438,MpGorlicWSSELegi0501,PL0391A,Gorlice Legionów,MpGorlicWSSELegi0501,2001-01-01,2010-12-31,background,urban,in-house,małopolskie,Gorlice,ul. Legionów 12,49.655,21.156111,powiat gorlicki,GORLICE,0
439,MpGorlKrasin,PL0478A,"Gorlice, ul. Krasińskiego",,2009-01-01,,background,urban,dust collector,małopolskie,Gorlice,ul. Krasińskiego,49.658889,21.163336,powiat gorlicki,GORLICE,0
440,MpKalZebRyneMOB,PL0639A,"Kalwaria Zebrzydowska, Rynek",MpKalZebRyneMOB,2016-01-01,2016-12-31,background,urban,mobile,małopolskie,Kalwaria Zebrzydowska,Rynek,49.867344,19.676722,powiat wadowicki,KALWARIA ZEBRZYDOWSKA,0
441,MpKaszowLisz,PL0640A,Kaszów,,2016-01-01,,background,suburban,container,małopolskie,Kaszów,Bory,50.025028000000006,19.726833,powiat krakowski,KASZOW,0
442,MpKetyWyspiaMOB,PL0613A,"Kęty, ul. Wyspiańskiego",MpKetyWIOSWysp1304,2015-01-01,2015-12-31,background,urban,mobile,małopolskie,Kęty,ul. Wyspiańskiego,49.876936,19.2156,powiat oświęcimski,KETY,0
443,MpKrakAlKras,PL0012A,"Kraków, Aleja Krasińskiego",,2003-01-01,,communication,urban,container,małopolskie,Kraków,al. Krasińskiego,50.057678,19.926189,powiat Kraków,KRAKOW,1
444,MpKrakBujaka,PL0501A,"Kraków, ul. Bujaka",,2010-01-01,,background,urban,container,małopolskie,Kraków,ul. Bujaka,50.010575,19.949189,powiat Kraków,KRAKOW,1
445,MpKrakBulwar,PL0039A,"Kraków, ul. Bulwarowa",,2003-01-01,,industrial,urban,container,małopolskie,Kraków,ul. Bulwarowa,50.069308,20.053492,powiat Kraków,KRAKOW,1
446,MpKrakDietla,PL0641A,"Kraków, ul. Dietla",,2016-01-01,,communication,urban,container,małopolskie,Kraków,ul. Dietla,50.057447,19.946008,powiat Kraków,KRAKOW,1
447,MpKrakOsPias,PL0642A,"Kraków, os. Piastów",,2016-01-01,,background,urban,dust collector,małopolskie,Kraków,os. Piastów,50.098508,20.018269,powiat Kraków,KRAKOW,1
448,MpKrakowWIOSPrad6115,PL0038A,"Krowodrza-Kraków, szpital Jana Pawła II",MpKrakowWIOSPrad6115,2003-01-01,2010-02-28,background,urban,container,małopolskie,Kraków,ul. Prądnicka,50.0875,19.926111,powiat Kraków,KRAKOW,1
449,MpKrakowWSSEKapi6108,PL0392A,Kraków Swoszowice Kąpielowa,MpKrakowWSSEKapi6108,2003-01-01,2009-12-31,background,urban,in-house,małopolskie,Kraków,ul. Swoszowice Kąpielowa 70,49.991667,19.935,powiat Kraków,KRAKOW,1
450,MpKrakowWSSEPrad6102,,Krakow Pradnicka 76,MpKrakowWSSEPrad6102,2003-01-01,2004-12-31,background,urban,in-house,małopolskie,Kraków,ul. Prądnicka 76,50.0875,19.938056,powiat Kraków,KRAKOW,1
451,MpKrakowWSSERPod6113,,Kraków Rynek Podgórski,MpKrakowWSSERPod6113,2001-01-01,2004-12-31,background,urban,in-house,małopolskie,Kraków,ul. Rynek Podgórski,50.04,19.943333,powiat Kraków,KRAKOW,1
452,MpKrakSwoszo,PL0735A,"Kraków, os. Swoszowice",,2019-01-01,,background,urban,dust collector,małopolskie,Kraków,Lusińska,49.991442,19.936792,powiat Kraków,KRAKOW,1
453,MpKrakTelime,PL0669A,"Kraków, ul. Telimeny",MpKrakTelime,2017-01-01,2018-06-01,background,urban,dust collector,małopolskie,Kraków,ul. Telimeny 9,50.019036,20.016822,powiat Kraków,KRAKOW,1
454,MpKrakWadow,PL0670A,"Kraków, os. Wadów",,2017-01-01,,industrial,urban,container,małopolskie,Kraków,Wadów,50.100569,20.122561,powiat Kraków,KRAKOW,1
455,MpKrakZloRog,PL0643A,"Kraków, ul. Złoty Róg",,2016-01-01,,background,urban,dust collector,małopolskie,Kraków,Złoty Róg,50.081197,19.895358,powiat Kraków,KRAKOW,1
456,MpKrynicDiet,PL0743A,"Krynica, ul. Bulwary Dietla",MpKrynicDiet,2019-01-01,2021-01-01,background,urban,mobile,małopolskie,Krynica-Zdrój,Bulwary Dietla,49.416978,20.956147,powiat nowosądecki,KRYNICA-ZDROJ,0
457,MpKrynicWIOSNowo1008,PL0479A,Krynica Nowotarskiego,MpKrynicWIOSNowo1008,2009-01-01,2009-12-31,background,urban,mobile,małopolskie,Krynica-Zdrój,ul. Nowotarskiego,49.417778000000006,20.9575,powiat nowosądecki,KRYNICA-ZDROJ,0
458,MpKrynicWIOSPark1009,PL0515A,"Krynica, ul. Park Sportowy",MpKrynicWIOSPark1009,2010-01-01,2010-12-31,background,urban,mobile,małopolskie,Krynica-Zdrój,ul. Park Sportowy,49.427533,20.9512,powiat nowosądecki,KRYNICA-ZDROJ,0
461,MpLimanoBoleMOB,PL0614A,"Limanowa, ul. Matki Bożej Bolesnej",MpLimanoWIOSMBBo0706,2015-01-01,2015-12-31,background,urban,mobile,małopolskie,Limanowa,Zygmunta Augusta,49.698525,20.424119,powiat limanowski,LIMANOWA,0
462,MpMaPodhWIOSKosc1508,PL0117A,Maków Podhalański,MpMaPodhWIOSKosc1508,2004-12-15,2010-12-31,background,urban,container,małopolskie,Maków Podhalański,ul. Kościuszki 5,49.730278000000006,19.681389000000003,powiat suski,MAKOW PODHALANSKI,0
463,MpMiechoWIOSKono0802,PL0628A,"Miechów, ul. Konopnickiej",MpMiechoWIOSKono0802,2014-01-01,2014-12-31,background,urban,mobile,małopolskie,Miechów,ul. Konopnickiej,50.360036,20.038672,powiat miechowski,MIECHOW,0
464,MpMiechoWIOSKsSk0801,,Miechów Księdza Skorupki,MpMiechoWIOSKsSk0801,2002-01-01,2003-12-31,background,urban,in-house,małopolskie,Miechów,ul. Księdza Skorupki 5,50.354722,20.024722,powiat miechowski,MIECHOW,0
465,MpMszanaDoln,PL0784A,Mszana Dolna ul. Orkana,,2021-01-01,2021-12-10,background,urban,mobile,małopolskie,Mszana Dolna,Orkana,49.672225,20.083092,powiat limanowski,MSZANA DOLNA,0
466,MpMuszynKity,PL0685A,"Muszyna, ul. A. Kity 17",MpMuszynKity,2017-01-01,2018-01-17,background,urban,container,małopolskie,Muszyna,ul. A. Kity,49.354447,20.894361,powiat nowosądecki,MUSZYNA,0
467,MpMuszynKityMOB,PL0644A,"Muszyna, ul. Kity",MpMuszynKityMOB,2016-01-01,2016-12-31,background,urban,mobile,małopolskie,Muszyna,ul. Kity,49.354464,20.894375,powiat nowosądecki,MUSZYNA,0
468,MpMuszynWSSERyne1001,PL0393A,Muszyna Rynek 14 Szkoła Podst.,MpMuszynWSSERyne1001,2001-01-01,2009-12-31,background,urban,in-house,małopolskie,Muszyna,ul. Rynek 14,49.353611,20.891944,powiat nowosądecki,MUSZYNA,0
469,MpMuszynZloc,PL0693A,Muszyna Złockie,MpMuszynZloc,2018-01-01,2018-12-31,background,nonurban,mobile,małopolskie,Złockie,Złockie 79,49.374147,20.879581,powiat nowosądecki,ZLOCKIE,0
471,MpMyslenWIOSKosc0902,,Myślenice Kościuszki,MpMyslenWIOSKosc0902,2002-01-01,2003-12-31,background,urban,in-house,małopolskie,Myślenice,ul. Kościuszki 16,49.826667,19.936389,powiat myślenicki,MYSLENICE,0
472,MpMyslenWIOSRyne0905,,Mobilna Myślenice Rynek,MpMyslenWIOSRyne0905,2004-08-09,2004-10-30,background,urban,mobile,małopolskie,Myślenice,ul. Rynek,49.835,19.938056,powiat myślenicki,MYSLENICE,0
473,MpMyslenWIOSRyne0906,PL0118A,Myślenice Rynek,MpMyslenWIOSRyne0906,2004-12-16,2008-12-31,background,urban,container,małopolskie,Myślenice,ul. Rynek,49.835,19.938056,powiat myślenicki,MYSLENICE,0
474,MpMysleRynekMOB,PL0615A,"Myślenice, Rynek",MpMyslenWIOSRyne0907,2015-01-01,2015-12-31,background,urban,mobile,małopolskie,Myślenice,Rynek,49.834922,19.938114,powiat myślenicki,MYSLENICE,0
475,MpNiepo3Maja,PL0125A,"Niepołomice, ul. 3 Maja",,2003-01-01,,background,urban,dust collector,małopolskie,Niepołomice,ul. 3 Maja,50.035117,20.212689,powiat wielicki,NIEPOLOMICE,0
477,MpNoSaczNadb,PL0550A,"Nowy Sącz, ul. Nadbrzeżna",,2010-09-01,,background,urban,container,małopolskie,Nowy Sącz,ul. Nadbrzeżna,49.619281,20.714403,powiat Nowy Sącz,NOWY SACZ,1
478,MpNoSaczWSSENawo17a,,Nowy Sącz Nawojowska 17a,MpNoSaczWSSENawo17a,2004-01-01,2004-12-31,background,urban,in-house,małopolskie,Nowy Sącz,ul. Nawojowska 17a,49.613889,20.704444,powiat Nowy Sącz,NOWY SACZ,1
479,MpNoTargPSlo,PL0671A,"Nowy Targ, Plac Słowackiego",,2016-03-21,2021-12-06,background,urban,container,małopolskie,Nowy Targ,Plac Słowackiego,49.483597,20.028992,powiat nowotarski,NOWY TARG,0
480,MpNoTargWSSESzaf1102,PL0304A,Nowy Targ Szaflarska,MpNoTargWSSESzaf1102,2001-01-01,2009-12-31,background,urban,NO DATA,małopolskie,Nowy Targ,ul. Szaflarska,49.474444,20.025833,powiat nowotarski,NOWY TARG,0
