SOUID,DATE,HU,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
240642,2020,72.20218579234972,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240642,2021,76.10928961748634,2031,ZIELONA GORA,PL,+51:55:48,+015:31:29,192, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240643,2017,78.02732240437159,923,LESZNO,PL,+51:50:08,+016:32:05,91, HU2,1958-01-01,2022-09-30,26,Miroslaw Mietus
240643,2018,72.79781420765028,923,LESZNO,PL,+51:50:08,+016:32:05,91, HU2,1958-01-01,2022-09-30,26,Miroslaw Mietus
240643,2019,74.0327868852459,923,LESZNO,PL,+51:50:08,+016:32:05,91, HU2,1958-01-01,2022-09-30,26,Miroslaw Mietus
240643,2020,74.31693989071039,923,LESZNO,PL,+51:50:08,+016:32:05,91, HU2,1958-01-01,2022-09-30,26,Miroslaw Mietus
240643,2021,77.1311475409836,923,LESZNO,PL,+51:50:08,+016:32:05,91, HU2,1958-01-01,2022-09-30,26,Miroslaw Mietus
240644,2017,75.21857923497268,25004,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2017,75.21857923497268,210,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2018,69.89071038251366,25004,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2018,69.89071038251366,210,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2019,71.44262295081967,25004,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2019,71.44262295081967,210,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2020,72.65027322404372,25004,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2020,72.65027322404372,210,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2021,75.01092896174863,25004,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240644,2021,75.01092896174863,210,WROCLAW,PL,+51:06:12,+016:54:00,120, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240645,2017,80.70108695652173,2032,KALISZ,PL,+51:43:48,+018:04:48,140, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240645,2018,76.2896174863388,2032,KALISZ,PL,+51:43:48,+018:04:48,140, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240645,2019,75.6120218579235,2032,KALISZ,PL,+51:43:48,+018:04:48,140, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240645,2020,77.36612021857924,2032,KALISZ,PL,+51:43:48,+018:04:48,140, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240645,2021,78.8360655737705,2032,KALISZ,PL,+51:43:48,+018:04:48,140, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240646,2017,77.56983240223464,924,WIELUN,PL,+51:12:37,+018:33:24,199, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240646,2018,72.53551912568307,924,WIELUN,PL,+51:12:37,+018:33:24,199, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240646,2019,72.10928961748634,924,WIELUN,PL,+51:12:37,+018:33:24,199, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240646,2020,73.79234972677595,924,WIELUN,PL,+51:12:37,+018:33:24,199, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240646,2021,77.1639344262295,924,WIELUN,PL,+51:12:37,+018:33:24,199, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240647,2017,79.72131147540983,2033,LODZ,PL,+51:43:48,+019:24:00,187, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240647,2018,74.78688524590164,2033,LODZ,PL,+51:43:48,+019:24:00,187, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240647,2019,73.07650273224044,2033,LODZ,PL,+51:43:48,+019:24:00,187, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240647,2020,75.12021857923497,2033,LODZ,PL,+51:43:48,+019:24:00,187, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240647,2021,79.38251366120218,2033,LODZ,PL,+51:43:48,+019:24:00,187, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240648,2017,79.90710382513662,926,SULEJOW,PL,+51:21:12,+019:51:59,188, HU2,1966-01-01,2022-09-30,26,Miroslaw Mietus
240648,2018,76.44262295081967,926,SULEJOW,PL,+51:21:12,+019:51:59,188, HU2,1966-01-01,2022-09-30,26,Miroslaw Mietus
240648,2019,74.93442622950819,926,SULEJOW,PL,+51:21:12,+019:51:59,188, HU2,1966-01-01,2022-09-30,26,Miroslaw Mietus
240648,2020,76.51366120218579,926,SULEJOW,PL,+51:21:12,+019:51:59,188, HU2,1966-01-01,2022-09-30,26,Miroslaw Mietus
240648,2021,79.4153005464481,926,SULEJOW,PL,+51:21:12,+019:51:59,188, HU2,1966-01-01,2022-09-30,26,Miroslaw Mietus
240649,2017,79.67213114754098,927,WLODAWA,PL,+51:33:12,+023:31:46,177, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240649,2018,77.14754098360656,927,WLODAWA,PL,+51:33:12,+023:31:46,177, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240649,2019,75.24590163934427,927,WLODAWA,PL,+51:33:12,+023:31:46,177, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240649,2020,77.2568306010929,927,WLODAWA,PL,+51:33:12,+023:31:46,177, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240649,2021,78.36612021857924,927,WLODAWA,PL,+51:33:12,+023:31:46,177, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2017,77.31693989071039,4108,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2017,77.31693989071039,779,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2018,71.8743169398907,4108,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2018,71.8743169398907,779,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2019,70.39344262295081,4108,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2019,70.39344262295081,779,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2020,71.62841530054645,4108,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2020,71.62841530054645,779,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2021,74.81967213114754,4108,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240650,2021,74.81967213114754,779,SLUBICE,PL,+52:20:55,+014:37:11,53, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240651,2017,79.13661202185793,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240651,2018,72.27322404371584,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240651,2019,73.48633879781421,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240651,2020,73.23497267759562,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240651,2021,77.52459016393442,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2017,77.2192513368984,25140,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2017,77.2192513368984,206,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2018,70.3068783068783,25140,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2018,70.3068783068783,206,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2019,72.71584699453553,25140,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2019,72.71584699453553,206,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2020,72.43243243243244,25140,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2020,72.43243243243244,206,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2021,76.19125683060109,25140,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240652,2021,76.19125683060109,206,POZNAN,PL,+52:11:59,+018:39:37,115, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2017,77.22950819672131,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2017,77.22950819672131,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2017,77.22950819672131,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2017,77.22950819672131,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2018,72.59016393442623,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2018,72.59016393442623,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2018,72.59016393442623,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2018,72.59016393442623,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2019,71.56284153005464,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2019,71.56284153005464,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2019,71.56284153005464,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2019,71.56284153005464,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2020,73.25136612021858,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2020,73.25136612021858,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2020,73.25136612021858,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2020,73.25136612021858,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2021,77.16991150442477,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2021,77.16991150442477,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2021,77.16991150442477,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240653,2021,77.16991150442477,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240654,2017,79.3879781420765,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240654,2018,76.39344262295081,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240654,2019,75.26775956284153,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240654,2020,75.52459016393442,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240654,2021,78.72677595628416,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240655,2017,79.62841530054645,922,TERESPOL,PL,+52:04:43,+023:37:19,133, HU2,1955-01-01,2022-09-30,26,Miroslaw Mietus
240655,2018,76.20218579234972,922,TERESPOL,PL,+52:04:43,+023:37:19,133, HU2,1955-01-01,2022-09-30,26,Miroslaw Mietus
240655,2019,74.94535519125684,922,TERESPOL,PL,+52:04:43,+023:37:19,133, HU2,1955-01-01,2022-09-30,26,Miroslaw Mietus
240655,2020,77.08743169398907,922,TERESPOL,PL,+52:04:43,+023:37:19,133, HU2,1955-01-01,2022-09-30,26,Miroslaw Mietus
240655,2021,78.89617486338798,922,TERESPOL,PL,+52:04:43,+023:37:19,133, HU2,1955-01-01,2022-09-30,26,Miroslaw Mietus
240656,2017,81.35164835164835,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240656,2018,77.6775956284153,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240656,2019,78.59562841530055,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240656,2020,79.26229508196721,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240656,2021,79.0934065934066,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240657,2017,79.02185792349727,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240657,2018,74.94535519125684,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240657,2019,75.2568306010929,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240657,2020,75.30054644808743,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240657,2021,78.42622950819673,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240658,2017,81.73770491803279,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240658,2018,76.4153005464481,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240658,2019,78.05464480874316,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240658,2020,78.34426229508196,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240658,2021,78.64480874316939,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240659,2017,78.33879781420765,2027,TORUN,PL,+53:02:31,+018:35:44,69, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240659,2018,72.4535519125683,2027,TORUN,PL,+53:02:31,+018:35:44,69, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240659,2019,74.01639344262296,2027,TORUN,PL,+53:02:31,+018:35:44,69, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240659,2020,75.36612021857924,2027,TORUN,PL,+53:02:31,+018:35:44,69, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240659,2021,78.34426229508196,2027,TORUN,PL,+53:02:31,+018:35:44,69, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240660,2017,80.63934426229508,2028,MLAWA,PL,+53:06:15,+020:21:40,147, HU2,1961-01-01,2022-09-30,26,Miroslaw Mietus
240660,2018,76.28415300546447,2028,MLAWA,PL,+53:06:15,+020:21:40,147, HU2,1961-01-01,2022-09-30,26,Miroslaw Mietus
240660,2019,76.62841530054645,2028,MLAWA,PL,+53:06:15,+020:21:40,147, HU2,1961-01-01,2022-09-30,26,Miroslaw Mietus
240660,2020,78.09289617486338,2028,MLAWA,PL,+53:06:15,+020:21:40,147, HU2,1961-01-01,2022-09-30,26,Miroslaw Mietus
240660,2021,79.89617486338798,2028,MLAWA,PL,+53:06:15,+020:21:40,147, HU2,1961-01-01,2022-09-30,26,Miroslaw Mietus
240661,2017,78.5163043478261,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240661,2018,75.68306010928961,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240661,2019,75.73770491803279,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240661,2020,77.18032786885246,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240661,2021,79.04918032786885,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240662,2017,80.89071038251366,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240662,2018,77.78688524590164,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240662,2019,77.4153005464481,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240662,2020,78.01639344262296,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240662,2021,80.45901639344262,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240663,2017,83.40983606557377,332,LEBA,PL,+54:45:13,+017:32:05,2, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240663,2018,80.91803278688525,332,LEBA,PL,+54:45:13,+017:32:05,2, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240663,2019,81.50819672131148,332,LEBA,PL,+54:45:13,+017:32:05,2, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240663,2020,82.04918032786885,332,LEBA,PL,+54:45:13,+017:32:05,2, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240663,2021,81.81967213114754,332,LEBA,PL,+54:45:13,+017:32:05,2, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240664,2017,82.51366120218579,205,HEL,PL,+54:36:13,+018:48:43,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240664,2018,80.03825136612022,205,HEL,PL,+54:36:13,+018:48:43,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240664,2019,80.66120218579235,205,HEL,PL,+54:36:13,+018:48:43,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240664,2020,79.82513661202186,205,HEL,PL,+54:36:13,+018:48:43,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240664,2021,81.36065573770492,205,HEL,PL,+54:36:13,+018:48:43,1, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240665,2017,81.11475409836065,396,ELBLAG,PL,+54:13:24,+019:32:37,189, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240665,2018,77.59562841530055,396,ELBLAG,PL,+54:13:24,+019:32:37,189, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240665,2019,75.90163934426229,396,ELBLAG,PL,+54:13:24,+019:32:37,189, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240665,2020,76.69945355191257,396,ELBLAG,PL,+54:13:24,+019:32:37,189, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
240665,2021,80.31693989071039,396,ELBLAG,PL,+54:13:24,+019:32:37,189, HU2,1951-01-01,2022-09-30,26,Miroslaw Mietus
912205,2017,87.5,208,SZCZECIN,PL,+53:24:00,+014:37:00,7, HU6,2017-12-09,2017-12-11,,
912465,2017,80.0,2033,LODZ,PL,+51:44:00,+019:24:00,190, HU6,1988-07-24,2017-12-11,,
912566,2017,68.5,25133,KRAKOW,PL,+50:05:00,+019:48:00,237, HU6,2017-12-09,2017-12-11,,
