SOUID,DATE,FG,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
223308,2017,20.73446327683616,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2018,19.795321637426902,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2018,19.795321637426902,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2019,19.58695652173913,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2019,19.58695652173913,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2020,18.06111111111111,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2020,18.06111111111111,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2021,16.450617283950617,932,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223308,2021,16.450617283950617,24909,NOWY SACZ,PL,+49:37:38,+020:41:19,292,FG17,1973-01-01,2021-11-23,83,GSOD
223309,2017,31.926873857404022,8969,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2017,31.926873857404022,25156,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2018,29.822992700729927,8969,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2018,29.822992700729927,25156,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2019,32.6478102189781,8969,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2019,32.6478102189781,25156,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2020,31.014571948998178,8969,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2020,31.014571948998178,25156,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2021,29.682377049180328,8969,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223309,2021,29.682377049180328,25156,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
223310,2017,26.415254237288135,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2017,26.415254237288135,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2018,22.371014492753623,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2018,22.371014492753623,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2019,25.630555555555556,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2019,25.630555555555556,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2020,25.384831460674157,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2020,25.384831460674157,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2021,24.85759493670886,933,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
223310,2021,24.85759493670886,24921,LESKO,PL,+49:27:59,+022:20:30,420,FG17,1973-01-01,2021-11-23,83,GSOD
236774,2017,7.980821917808219,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261,FG17,1956-11-04,2022-08-31,26,Miroslaw Mietus
236966,2017,0.0,24876,JABLONKA,PL,+49:28:00,+019:42:00,671,FG17,1961-01-01,2022-07-30,26,Miroslaw Mietus
236966,2018,0.0,24876,JABLONKA,PL,+49:28:00,+019:42:00,671,FG17,1961-01-01,2022-07-30,26,Miroslaw Mietus
236966,2019,0.0,24876,JABLONKA,PL,+49:28:00,+019:42:00,671,FG17,1961-01-01,2022-07-30,26,Miroslaw Mietus
236966,2020,0.0,24876,JABLONKA,PL,+49:28:00,+019:42:00,671,FG17,1961-01-01,2022-07-30,26,Miroslaw Mietus
236966,2021,10.103286384976526,24876,JABLONKA,PL,+49:28:00,+019:42:00,671,FG17,1961-01-01,2022-07-30,26,Miroslaw Mietus
237074,2017,25.706849315068492,24885,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2017,25.706849315068492,24911,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2018,21.296918767507,24885,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2018,21.296918767507,24911,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2019,24.84502923976608,24885,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2019,24.84502923976608,24911,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2020,21.73224043715847,24885,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237074,2020,21.73224043715847,24911,LAZY,PL,+49:58:00,+020:30:00,251,FG17,1989-01-02,2022-06-08,26,Miroslaw Mietus
237122,2017,30.683473389355743,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587,FG17,1952-12-03,2014-03-24,26,Miroslaw Mietus
237122,2018,28.106849315068494,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587,FG17,1952-12-03,2014-03-24,26,Miroslaw Mietus
237122,2019,30.873972602739727,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587,FG17,1952-12-03,2014-03-24,26,Miroslaw Mietus
237122,2020,28.176795580110497,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587,FG17,1952-12-03,2014-03-24,26,Miroslaw Mietus
237122,2021,27.023668639053255,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587,FG17,1952-12-03,2014-03-24,26,Miroslaw Mietus
237146,2017,15.698630136986301,24891,LACKO,PL,+49:33:34,+020:26:22,516,FG17,1956-02-16,2022-08-31,26,Miroslaw Mietus
237146,2018,15.28,24891,LACKO,PL,+49:33:34,+020:26:22,516,FG17,1956-02-16,2022-08-31,26,Miroslaw Mietus
237146,2019,17.660273972602738,24891,LACKO,PL,+49:33:34,+020:26:22,516,FG17,1956-02-16,2022-08-31,26,Miroslaw Mietus
237146,2020,16.030054644808743,24891,LACKO,PL,+49:33:34,+020:26:22,516,FG17,1956-02-16,2022-08-31,26,Miroslaw Mietus
237146,2021,14.854794520547944,24891,LACKO,PL,+49:33:34,+020:26:22,516,FG17,1956-02-16,2022-08-31,26,Miroslaw Mietus
237206,2017,17.761904761904763,24896,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2017,17.761904761904763,24907,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2018,18.882882882882882,24896,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2018,18.882882882882882,24907,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2019,20.88385269121813,24896,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2019,20.88385269121813,24907,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2020,19.825136612021858,24896,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2020,19.825136612021858,24907,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2021,18.876712328767123,24896,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237206,2021,18.876712328767123,24907,KRYNICA,PL,+49:25:00,+020:58:00,702,FG17,1961-01-27,2020-12-11,26,Miroslaw Mietus
237218,2017,0.0,24897,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2017,0.0,24903,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2018,0.0,24897,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2018,0.0,24903,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2019,0.0,24897,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2019,0.0,24903,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2020,0.0,24897,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2020,0.0,24903,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2021,0.0,24897,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237218,2021,0.0,24903,BUKOWINA TATRZANSKA,PL,+49:21:00,+020:07:00,848,FG17,1991-01-02,2022-08-31,26,Miroslaw Mietus
237278,2017,13.717391304347826,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2017,13.717391304347826,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2018,13.707988980716253,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2018,13.707988980716253,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2019,17.693150684931506,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2019,17.693150684931506,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2020,15.308743169398907,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2020,15.308743169398907,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2021,14.334246575342465,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237278,2021,14.334246575342465,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684,FG17,2015-09-09,2022-07-23,26,Miroslaw Mietus
237290,2017,0.0,24880,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2017,0.0,24897,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2017,0.0,24903,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2017,0.0,1383,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2019,0.0,24880,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2019,0.0,24897,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2019,0.0,24903,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2019,0.0,1383,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2020,0.0,24880,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2020,0.0,24897,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2020,0.0,24903,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2020,0.0,1383,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2021,15.273584905660377,24880,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2021,15.273584905660377,24897,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2021,15.273584905660377,24903,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237290,2021,15.273584905660377,1383,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
237302,2017,26.180555555555557,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2017,26.180555555555557,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2018,24.030555555555555,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2018,24.030555555555555,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2019,26.343406593406595,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2019,26.343406593406595,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2020,25.03551912568306,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2020,25.03551912568306,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2021,24.060439560439562,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237302,2021,24.060439560439562,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537,FG17,2015-01-25,2021-12-14,26,Miroslaw Mietus
237470,2017,22.835616438356166,24918,DYNOW,PL,+49:50:00,+022:14:00,284,FG17,1951-06-13,2022-08-17,26,Miroslaw Mietus
237470,2018,17.873972602739727,24918,DYNOW,PL,+49:50:00,+022:14:00,284,FG17,1951-06-13,2022-08-17,26,Miroslaw Mietus
237470,2019,20.70054945054945,24918,DYNOW,PL,+49:50:00,+022:14:00,284,FG17,1951-06-13,2022-08-17,26,Miroslaw Mietus
237470,2020,20.93169398907104,24918,DYNOW,PL,+49:50:00,+022:14:00,284,FG17,1951-06-13,2022-08-17,26,Miroslaw Mietus
237470,2021,19.52285714285714,24918,DYNOW,PL,+49:50:00,+022:14:00,284,FG17,1951-06-13,2022-08-17,26,Miroslaw Mietus
237506,2017,0.0,933,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2017,0.0,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2018,0.0,933,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2018,0.0,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2019,0.0,933,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2019,0.0,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2020,0.0,933,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2020,0.0,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2021,1.4838709677419355,933,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237506,2021,1.4838709677419355,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441,FG17,1981-01-09,2022-01-25,26,Miroslaw Mietus
237518,2017,14.560747663551401,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569,FG17,1956-01-04,2021-12-27,26,Miroslaw Mietus
237518,2018,15.520547945205479,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569,FG17,1956-01-04,2021-12-27,26,Miroslaw Mietus
237518,2019,17.934246575342467,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569,FG17,1956-01-04,2021-12-27,26,Miroslaw Mietus
237518,2020,17.78688524590164,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569,FG17,1956-01-04,2021-12-27,26,Miroslaw Mietus
237518,2021,16.52409638554217,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569,FG17,1956-01-04,2021-12-27,26,Miroslaw Mietus
237926,2017,31.638356164383563,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2017,31.638356164383563,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2018,28.29041095890411,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2018,28.29041095890411,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2019,30.553424657534247,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2019,30.553424657534247,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2020,29.8551912568306,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2020,29.8551912568306,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2021,28.5943661971831,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
237926,2021,28.5943661971831,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284,FG17,2004-09-02,2021-09-12,26,Miroslaw Mietus
238118,2017,24.18936877076412,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176,FG17,1961-01-01,2022-06-23,26,Miroslaw Mietus
238118,2018,22.30640668523677,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176,FG17,1961-01-01,2022-06-23,26,Miroslaw Mietus
238118,2019,24.97808219178082,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176,FG17,1961-01-01,2022-06-23,26,Miroslaw Mietus
238118,2020,23.228412256267408,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176,FG17,1961-01-01,2022-06-23,26,Miroslaw Mietus
238118,2021,22.365269461077844,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176,FG17,1961-01-01,2022-06-23,26,Miroslaw Mietus
238178,2017,23.71232876712329,24977,STASZOW,PL,+50:36:00,+021:11:00,249,FG17,1961-01-01,2022-08-31,26,Miroslaw Mietus
238178,2018,20.802739726027397,24977,STASZOW,PL,+50:36:00,+021:11:00,249,FG17,1961-01-01,2022-08-31,26,Miroslaw Mietus
238178,2019,22.956043956043956,24977,STASZOW,PL,+50:36:00,+021:11:00,249,FG17,1961-01-01,2022-08-31,26,Miroslaw Mietus
238178,2020,21.172131147540984,24977,STASZOW,PL,+50:36:00,+021:11:00,249,FG17,1961-01-01,2022-08-31,26,Miroslaw Mietus
238178,2021,19.582417582417584,24977,STASZOW,PL,+50:36:00,+021:11:00,249,FG17,1961-01-01,2022-08-31,26,Miroslaw Mietus
238190,2017,17.964383561643835,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161,FG17,1961-01-01,2022-08-24,26,Miroslaw Mietus
238190,2018,21.345205479452055,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161,FG17,1961-01-01,2022-08-24,26,Miroslaw Mietus
238190,2019,22.556164383561644,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161,FG17,1961-01-01,2022-08-24,26,Miroslaw Mietus
238190,2020,20.724043715846996,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161,FG17,1961-01-01,2022-08-24,26,Miroslaw Mietus
238190,2021,20.126027397260273,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161,FG17,1961-01-01,2022-08-24,26,Miroslaw Mietus
238358,2017,33.54696132596685,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2017,33.54696132596685,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2017,33.54696132596685,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2018,28.39710144927536,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2018,28.39710144927536,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2018,28.39710144927536,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2019,31.820224719101123,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2019,31.820224719101123,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2019,31.820224719101123,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2020,29.29059829059829,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2020,29.29059829059829,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2020,29.29059829059829,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2021,30.20175438596491,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2021,30.20175438596491,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238358,2021,30.20175438596491,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231,FG17,2011-03-31,2022-03-29,26,Miroslaw Mietus
238634,2017,26.997260273972604,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130,FG17,1952-07-09,2011-12-20,26,Miroslaw Mietus
238634,2018,26.115068493150684,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130,FG17,1952-07-09,2011-12-20,26,Miroslaw Mietus
238634,2019,30.27123287671233,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130,FG17,1952-07-09,2011-12-20,26,Miroslaw Mietus
238634,2020,30.30054644808743,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130,FG17,1952-07-09,2011-12-20,26,Miroslaw Mietus
238634,2021,27.161643835616438,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130,FG17,1952-07-09,2011-12-20,26,Miroslaw Mietus
238670,2017,62.98082191780822,25018,JARCZEW,PL,+51:49:00,+021:59:00,181,FG17,1976-11-17,2021-11-22,26,Miroslaw Mietus
238670,2018,33.23835616438356,25018,JARCZEW,PL,+51:49:00,+021:59:00,181,FG17,1976-11-17,2021-11-22,26,Miroslaw Mietus
238670,2019,23.953424657534246,25018,JARCZEW,PL,+51:49:00,+021:59:00,181,FG17,1976-11-17,2021-11-22,26,Miroslaw Mietus
238670,2020,22.77910447761194,25018,JARCZEW,PL,+51:49:00,+021:59:00,181,FG17,1976-11-17,2021-11-22,26,Miroslaw Mietus
238670,2021,24.450310559006212,25018,JARCZEW,PL,+51:49:00,+021:59:00,181,FG17,1976-11-17,2021-11-22,26,Miroslaw Mietus
238826,2017,17.21095890410959,25031,GORZYN,PL,+52:34:00,+015:54:00,79,FG17,1961-01-24,2022-08-30,26,Miroslaw Mietus
238826,2018,17.161643835616438,25031,GORZYN,PL,+52:34:00,+015:54:00,79,FG17,1961-01-24,2022-08-30,26,Miroslaw Mietus
238826,2019,16.40821917808219,25031,GORZYN,PL,+52:34:00,+015:54:00,79,FG17,1961-01-24,2022-08-30,26,Miroslaw Mietus
238826,2020,16.30054644808743,25031,GORZYN,PL,+52:34:00,+015:54:00,79,FG17,1961-01-24,2022-08-30,26,Miroslaw Mietus
238826,2021,13.383561643835616,25031,GORZYN,PL,+52:34:00,+015:54:00,79,FG17,1961-01-24,2022-08-30,26,Miroslaw Mietus
239078,2017,27.243835616438357,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71,FG17,1951-10-08,2015-01-18,26,Miroslaw Mietus
239078,2018,24.019178082191782,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71,FG17,1951-10-08,2015-01-18,26,Miroslaw Mietus
239078,2019,26.852054794520548,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71,FG17,1951-10-08,2015-01-18,26,Miroslaw Mietus
239078,2020,25.57377049180328,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71,FG17,1951-10-08,2015-01-18,26,Miroslaw Mietus
239078,2021,24.775342465753425,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71,FG17,1951-10-08,2015-01-18,26,Miroslaw Mietus
