STAID,SOUID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
25131,240026,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
25132,240038,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
25132,912560,KATOWICE,PL,+50:14:00,+019:02:00,284, FG5,1980-01-01,2020-02-29,,
25133,223306,KRAKOW,PL,+50:04:40,+019:47:42,237,FG17,2002-06-01,2016-04-04,83,GSOD
25133,240050,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
25133,912566,KRAKOW,PL,+50:05:00,+019:48:00,237, FG5,1980-01-01,2020-02-29,,
25134,240062,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
25134,912575,TARNOW,PL,+50:02:00,+020:59:00,209, FG5,1980-01-01,2020-02-29,,
25135,240074,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
25136,240086,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
25138,240110,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
25138,912415,LEGNICA,PL,+51:12:00,+016:12:00,124, FG5,1980-01-22,2020-02-29,,
25139,240122,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
25139,912495,LUBLIN RADAWIEC,PL,+51:13:00,+022:24:00,240, FG5,1980-01-01,2020-02-29,,
25140,222866,KOLO,PL,+52:12:00,+018:40:01,117,FG17,1952-04-10,2021-11-23,83,GSOD
25140,240134,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
25140,240694,POZNAN,PL,+52:11:59,+018:39:37,115,FG17,1951-04-23,2021-12-29,26,Miroslaw Mietus
25140,912345,KOLO,PL,+52:12:00,+018:40:00,117, FG5,1980-01-22,2020-02-29,,
25141,240146,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
25141,912360,PLOCK,PL,+52:35:00,+019:44:00,109, FG5,1980-01-01,2020-02-29,,
25142,223283,RESKO,PL,+53:46:12,+015:25:12,52,FG17,1973-01-01,2021-11-23,83,GSOD
25142,240158,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
25142,912210,RESKO,PL,+53:46:00,+015:25:00,56, FG5,1980-01-13,2020-02-29,,
25143,223284,SZCZECINEK,PL,+53:43:12,+016:40:48,137,FG17,1973-01-01,2021-11-23,83,GSOD
25143,240170,SZCZECINEK,PL,+53:42:53,+016:44:48,138,FG17,1951-03-25,2000-04-29,26,Miroslaw Mietus
25143,912215,SZCZECINEK,PL,+53:43:00,+016:41:00,144, FG5,1980-01-22,2020-02-29,,
25145,223287,MIKOLAJKI,PL,+53:46:48,+021:34:48,127,FG17,1962-11-10,2021-11-23,83,GSOD
25145,240194,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
25145,912280,MIKOLAJKI,PL,+53:47:00,+021:35:00,132, FG5,1980-01-22,2020-02-29,,
25147,240218,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
25148,223275,USTKA,PL,+54:34:48,+016:52:12,6,FG17,1986-01-01,2008-10-15,83,GSOD
25148,240230,USTKA,PL,+54:35:18,+016:51:15,18,FG17,1953-08-30,2021-12-29,26,Miroslaw Mietus
25148,912115,USTKA,PL,+54:35:00,+016:52:00,11, FG5,1980-01-22,2020-02-29,,
25149,223274,LEBORK,PL,+54:33:00,+017:45:00,38,FG17,1953-04-22,2021-11-16,83,GSOD
25149,240242,LEBORK,PL,+54:33:11,+017:43:25,45,FG17,1954-11-18,2022-05-27,26,Miroslaw Mietus
25149,912125,LEBORK,PL,+54:33:00,+017:45:00,41, FG5,1980-01-22,2020-02-29,,
25150,239834,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
25150,240254,GDANSK-REBIECHOWO_OLD,PL,+54:23:00,+018:28:00,145,FG17,1951-02-12,1999-01-02,26,Miroslaw Mietus
25150,912150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,138, FG5,1980-01-01,2009-05-06,,
25151,240266,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151,FG17,1951-03-07,2021-12-29,26,Miroslaw Mietus
25156,223309,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1985-04-01,2021-11-23,83,GSOD
25156,240405,KROSNO,PL,+49:42:25,+021:46:09,326,FG17,1985-01-01,2021-12-29,26,Miroslaw Mietus
25156,240669,KROSNO,PL,+49:43:12,+021:46:12,326,FG17,1961-02-20,1984-12-28,26,Miroslaw Mietus
25156,912670,KROSNO,PL,+49:42:25,+021:46:09,331, FG5,2012-10-31,2020-02-29,,
9161,240667,KROSCIENKO,PL,+49:27:00,+020:25:48,452,FG17,1957-01-03,2022-08-31,26,Miroslaw Mietus
9113,238142,WIELICZKA,PL,+50:00:00,+020:03:00,218,FG17,1961-12-10,1999-11-30,26,Miroslaw Mietus
9113,240672,KRAKOW OBS. ASTRONOMICZNE,PL,+50:04:12,+019:58:12,206,FG17,1951-01-05,2021-01-21,26,Miroslaw Mietus
1207,240673,PULAWY,PL,+51:25:00,+021:58:00,142,FG17,1951-01-24,2018-06-08,26,Miroslaw Mietus
1207,912491,PULAWY,PL,+51:25:00,+021:58:00,143, FG5,1983-11-23,2009-07-31,,
9040,222810,BABICE,PL,+52:16:04,+020:54:39,107,FG17,2004-09-07,2021-11-23,83,GSOD
9040,239090,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
9040,239102,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
9040,240278,WARSZAWA-OBSERWATORIUM II,PL,+52:13:00,+021:02:00,110,FG17,2022-01-01,2022-08-31,26,Miroslaw Mietus
9040,240674,WARSZAWA OBS.ASTR.,PL,+52:13:12,+021:01:48,110,FG17,1951-01-24,1998-09-27,26,Miroslaw Mietus
9040,240695,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107,FG17,1951-03-26,2021-12-29,26,Miroslaw Mietus
9040,912375,WARSZAWA-OKECIE,PL,+52:10:00,+020:58:00,106, FG5,1980-01-01,2020-02-29,,
930,240676,BIELSKO-BIALA,PL,+49:48:26,+019:00:01,396,FG17,1951-02-16,2021-12-29,26,Miroslaw Mietus
930,912600,BIELSKO-BIALA,PL,+49:48:00,+019:00:00,399, FG5,1980-01-22,2020-02-29,,
1383,237014,GUBALOWKA,PL,+49:18:00,+019:56:00,856,FG17,1962-03-17,1979-12-29,26,Miroslaw Mietus
1383,237026,WITOW,PL,+49:20:00,+019:50:00,844,FG17,1961-01-01,1994-12-26,26,Miroslaw Mietus
1383,237290,PORONIN,PL,+49:19:49,+020:02:06,848,FG17,2013-02-06,2022-08-29,26,Miroslaw Mietus
1383,240677,ZAKOPANE,PL,+49:18:00,+019:57:00,857,FG17,1951-01-01,2021-12-29,26,Miroslaw Mietus
1383,912625,ZAKOPANE,PL,+49:18:00,+019:58:00,857, FG5,1980-03-03,2020-02-29,,
2038,240682,KIELCE,PL,+50:48:38,+020:41:32,260,FG17,1951-10-18,2022-04-27,26,Miroslaw Mietus
2038,912570,KIELCE,PL,+50:49:00,+020:42:00,261, FG5,1980-01-01,2020-02-29,,
2031,240684,ZIELONA GORA,PL,+51:55:48,+015:31:29,192,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
2031,912400,ZIELONA GORA,PL,+51:56:00,+015:32:00,192, FG5,1980-01-01,2020-02-29,,
210,238502,ZYBISZOW,PL,+51:04:00,+016:55:00,121,FG17,1988-04-18,1992-04-25,26,Miroslaw Mietus
210,240686,WROCLAW,PL,+51:06:12,+016:54:00,120,FG17,1951-12-19,2021-12-29,26,Miroslaw Mietus
210,912424,WROCLAW II,PL,+51:06:00,+016:53:00,124, FG5,1980-01-01,2020-02-29,,
924,240688,WIELUN,PL,+51:12:37,+018:33:24,199,FG17,1965-11-01,2022-08-29,26,Miroslaw Mietus
924,912455,WIELUN,PL,+51:13:00,+018:34:00,201, FG5,1980-01-22,2020-02-29,,
2033,222831,LUBLINEK,PL,+51:43:01,+019:24:00,184,FG17,2004-08-10,2021-11-23,83,GSOD
2033,240689,LODZ,PL,+51:43:48,+019:24:00,187,FG17,1953-02-15,2021-12-29,26,Miroslaw Mietus
2033,912465,LODZ,PL,+51:44:00,+019:24:00,190, FG5,1980-01-01,2020-02-29,,
2029,223288,GOZOW WLKP.,PL,+52:45:00,+015:16:48,72,FG17,1952-01-02,2021-11-23,83,GSOD
2029,240693,GORZOW WLKP,PL,+52:44:28,+015:16:38,71,FG17,1953-01-14,2021-12-29,26,Miroslaw Mietus
2029,912300,GORZOW WLKP,PL,+52:45:00,+015:17:00,73, FG5,1980-01-01,2020-02-29,,
206,222866,KOLO,PL,+52:12:00,+018:40:01,117,FG17,1952-04-10,2021-11-23,83,GSOD
206,240134,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
206,240694,POZNAN,PL,+52:11:59,+018:39:37,115,FG17,1951-04-23,2021-12-29,26,Miroslaw Mietus
206,912345,KOLO,PL,+52:12:00,+018:40:00,117, FG5,1980-01-22,2020-02-29,,
209,222810,BABICE,PL,+52:16:04,+020:54:39,107,FG17,2004-09-07,2021-11-23,83,GSOD
209,239102,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
209,239174,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
209,240278,WARSZAWA-OBSERWATORIUM II,PL,+52:13:00,+021:02:00,110,FG17,2022-01-01,2022-08-31,26,Miroslaw Mietus
209,240674,WARSZAWA OBS.ASTR.,PL,+52:13:12,+021:01:48,110,FG17,1951-01-24,1998-09-27,26,Miroslaw Mietus
209,240695,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107,FG17,1951-03-26,2021-12-29,26,Miroslaw Mietus
209,912375,WARSZAWA-OKECIE,PL,+52:10:00,+020:58:00,106, FG5,1980-01-01,2020-02-29,,
696,240698,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5,FG17,1958-01-30,2022-06-22,26,Miroslaw Mietus
696,912200,SWINOUJSCIE,PL,+53:55:00,+014:14:00,5, FG5,1980-01-07,2020-02-29,,
208,240699,SZCZECIN,PL,+53:23:43,+014:37:22,1,FG17,1952-04-13,2022-04-12,26,Miroslaw Mietus
208,912205,SZCZECIN,PL,+53:24:00,+014:37:00,7, FG5,1980-01-01,2020-02-29,,
2026,240700,CHOJNICE,PL,+53:42:55,+017:31:57,164,FG17,1951-02-07,2021-12-29,26,Miroslaw Mietus
2026,912235,CHOJNICE,PL,+53:43:00,+017:33:00,172, FG5,1980-01-01,2020-02-29,,
2027,240701,TORUN,PL,+53:02:31,+018:35:44,69,FG17,1952-02-02,2021-12-29,26,Miroslaw Mietus
2027,912250,TORUN,PL,+53:03:00,+018:35:00,72, FG5,1980-01-01,2020-02-29,,
2028,240702,MLAWA,PL,+53:06:15,+020:21:40,147,FG17,1961-01-21,2021-12-29,26,Miroslaw Mietus
2028,912270,MLAWA,PL,+53:06:00,+020:21:00,149, FG5,1980-01-01,2020-02-29,,
752,240703,OLSZTYN,PL,+53:46:07,+020:25:17,133,FG17,1951-01-24,2022-05-04,26,Miroslaw Mietus
752,912272,OLSZTYN,PL,+53:46:00,+020:25:00,137, FG5,1980-01-22,2020-02-29,,
204,240704,BIALYSTOK,PL,+53:06:26,+023:09:44,148,FG17,1951-05-19,2022-06-22,26,Miroslaw Mietus
204,912295,BIALYSTOK,PL,+53:06:00,+023:10:00,151, FG5,1980-01-01,2020-02-29,,
396,240707,ELBLAG,PL,+54:13:24,+019:32:37,189,FG17,1951-11-04,2022-06-10,26,Miroslaw Mietus
