No,Station code,International code,Station name,Old station code,Launching date,Closing date,Station type,Region type,Station model,Voivodeship,City,Address,WGS84 φ N,WGS84 λ E,county,STANAME,matched_LAT,matched_LON,matched_STANAME
589,MzSierpcPiastWSSE,,Sierpc-Piastowska,MzSierpcPiastWSSE,03-02-1987,31-12-2006,background,urban,in-house,MAZOWIECKIE,Sierpc,ul. Piastowska 24,52.853175,19.666716,powiat sierpecki,SIERPC,52.58833333,19.72583333,PLOCK                                   
590,MzSierWiosnyMOB,PL0785A,"Sierpc, ul. Wiosny Ludów",,09-01-2021,,background,urban,mobile,MAZOWIECKIE,Sierpc,ul. Wiosny Ludów 7,52.851783,19.662061,powiat sierpecki,SIERPC,52.58833333,19.72583333,PLOCK                                   
591,MzSochPlocWSSE,PL0400A,Sochaczew-Płocka,MzSochPlocWSSE,01-01-2004,31-12-2009,background,urban,in-house,MAZOWIECKIE,Sochaczew,ul. Płocka,52.231793,20.219171,powiat sochaczewski,SOCHACZEW,51.96666667,20.16666667,SKIERNIEWICE                            
592,MzSochSierpWSSE,,Sochaczew-Sierpnia,MzSochSierpWSSE,01-01-2004,31-12-2005,background,urban,in-house,MAZOWIECKIE,Sochaczew,ul. 15 Sierpnia 4,52.221772,20.234649,powiat sochaczewski,SOCHACZEW,51.96666667,20.16666667,SKIERNIEWICE                            
593,MzSokPodSierpWSSE,,Sokołów Podlaski-Sierpnia,MzSokPodSierpWSSE,01-01-1994,31-12-2003,background,urban,in-house,MAZOWIECKIE,Sokołów Podlaski,ul. 1 Sierpnia 1d,52.405721,22.234814,powiat sokołowski,SOKOLOW PODLASKI,52.18111111,22.24472222,SIEDLCE                                 
594,MzTluszczJKiel,PL0139A,Tłuszcz-Kielaka,MzTluszczJKiel,01-08-2003,31-12-2010,background,suburban,container,MAZOWIECKIE,Tłuszcz,ul. Jana Kielaka 1,52.425833,21.429167,powiat wołomiński,TLUSZCZ,52.4,20.96666667,LEGIONOWO                               
595,MzWarAKrzywo,PL0214A,"Warszawa, ul. Krzywoń",,01-01-2011,,background,urban,dust collector,MAZOWIECKIE,Warszawa,ul. Anieli Krzywoń,52.228649,20.917513,Warszawa,WARSZAWA,52.26694444,20.90583333,WARSZAWA-BABICE                         
596,MzWarAKrzywWSSE,,Warszawa-Anieli KrzywońWSSE,MzWarAKrzywWSSE,01-01-2004,31-12-2009,background,urban,container,MAZOWIECKIE,Warszawa,ul. Anieli Krzywoń,52.228649,20.917513,Warszawa,WARSZAWA,52.26694444,20.90583333,WARSZAWA-BABICE                         
597,MzWarAlNiepo,PL0140A,"Warszawa, al. Niepodległości",,01-08-2003,,communication,urban,container,MAZOWIECKIE,Warszawa,al. Niepodległości 227/233,52.219298,21.004724,Warszawa,WARSZAWA,52.21944444,20.99916667,WARSZAWA-FILTRY                         
598,MzWarBajkowa,PL0717A,"Warszawa, ul. Bajkowa",,01-01-2019,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Bajkowa 17/21,52.188474,21.176233,Warszawa,WARSZAWA,52.21666667,21.03333333,WARSZAWA-OBSERWATORIUM II               
599,MzWarChrosci,PL0739A,"Warszawa, ul. Chrościckiego",,01-01-2019,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Chrościckiego 16/18,52.207742,20.906073,Warszawa,WARSZAWA,52.16277778,20.96111111,WARSZAWA-OKECIE                         
600,MzWarKondrat,PL0143A,"Warszawa, ul. Kondratowicza",,01-08-2003,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Kondratowicza 8,52.290864,21.042458,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
601,MzWarMarszal,PL0592A,Warszawa-Marszałkowska,MzWarszMarsz,01-01-2013,31-12-2017,communication,urban,container,MAZOWIECKIE,Warszawa,ul. Marszałkowska 68,52.225157,21.014803,Warszawa,WARSZAWA,52.22,21.03,WARSZAWA OBS.ASTR.                      
602,MzWarMeteo,PL0787A,"Warszawa, IMiGW",,01-01-2021,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Podleśna 61,52.281472,20.963361,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
603,MzWarPodlesn,PL0044A,Warszawa-Podleśna,MzWarPodIMGW,30-09-2003,31-12-2020,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Podleśna 61,52.280939,20.962156,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
604,MzWarPorajow,PL0034A,Warszawa-Porajów,MzWarszPorajow,01-01-1991,04-01-2016,industrial,urban,container,MAZOWIECKIE,Warszawa,ul. Porajów 3,52.314516,20.958614,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
605,MzWarPuszSol,PL0033A,Warszawa-Puszczy Solskiej,MzWarszPuszSolska,22-08-1998,04-01-2016,industrial,urban,container,MAZOWIECKIE,Warszawa,ul. Puszczy Solskiej 5,52.226408,20.908633,Warszawa,WARSZAWA,52.26694444,20.90583333,WARSZAWA-BABICE                         
606,MzWarszAlJerozol,,Warszawa-Aleje Jerozolimskie,MzWarszAlJerozol,01-01-1993,31-12-2004,background,urban,in-house,MAZOWIECKIE,Warszawa,al. Jerozolimskie 30,52.231631,21.0189,Warszawa,WARSZAWA,52.22,21.03,WARSZAWA OBS.ASTR.                      
607,MzWarszArmLudWSSE,,Warszawa-Armii Ludowej,MzWarszArmLudWSSE,01-10-1989,31-12-2003,communication,urban,in-house,MAZOWIECKIE,Warszawa,ul. Armii Ludowej 16,52.217723,21.011722,Warszawa,WARSZAWA,52.21944444,20.99916667,WARSZAWA-FILTRY                         
608,MzWarszBednarWSSE,,Warszawa-Bednarska,MzWarszBednarWSSE,01-09-1976,31-12-2006,communication,urban,in-house,MAZOWIECKIE,Warszawa,ul. Bednarska 2/4,52.245977,21.020429,Warszawa,WARSZAWA,52.22,21.03,WARSZAWA OBS.ASTR.                      
609,MzWarszBernWoda,PL0215A,Warszawa-Bernardyńska,MzWarszBernWoda,26-04-1996,31-12-2013,industrial,urban,container,MAZOWIECKIE,Warszawa,ul. Przy Bernardyńskiej Wodzie 7,52.191733,21.051053,Warszawa,WARSZAWA,52.21666667,21.03333333,WARSZAWA-OBSERWATORIUM II               
610,MzWarszBialobWSSE,,Warszawa-Białobrzeska,MzWarszBialobWSSE,01-01-1994,31-12-2006,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Białobrzeska 26,52.213226,20.973755,Warszawa,WARSZAWA,52.21944444,20.99916667,WARSZAWA-FILTRY                         
611,MzWarszBorKomWSSE,PL0309A,Warszawa-Bora Komorowskiego,MzWarszBorKomWSSE,14-03-1995,31-12-2008,background,urban,container,MAZOWIECKIE,Warszawa,ul. Bora Komorowskiego 31,52.225194,21.087355,Warszawa,WARSZAWA,52.21666667,21.03333333,WARSZAWA-OBSERWATORIUM II               
612,MzWarszHertzaWSSE,,Warszawa-Hertza,MzWarszHertzaWSSE,02-01-1980,31-12-2003,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Hertza 8,52.224538,21.152749,Warszawa,WARSZAWA,52.21666667,21.03333333,WARSZAWA-OBSERWATORIUM II               
613,MzWarszKochanWSSE,,Warszawa-Kochanowskiego,MzWarszKochanWSSE,02-01-1980,31-12-2003,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Kochanowskiego 21,52.267161,20.94953,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
614,MzWarszKrucza,PL0010A,Warszawa-Krucza,MzWarszKrucza,01-01-1990,31-12-2013,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Krucza 5/11,52.224583,21.019039,Warszawa,WARSZAWA,52.22,21.03,WARSZAWA OBS.ASTR.                      
615,MzWarszLazurowa,,Warszawa - Lazurowa,MzWarszLazurowa,01-11-1991,31-12-2008,industrial,urban,container,MAZOWIECKIE,Warszawa,ul. Lazurowa,52.220278,20.8975,Warszawa,WARSZAWA,52.26694444,20.90583333,WARSZAWA-BABICE                         
616,MzWarszOskLanWSSE,,Warszawa-Oskara Lange,MzWarszOskLanWSSE,01-01-1996,31-12-2003,background,urban,container,MAZOWIECKIE,Warszawa,ul. Oskara Lange,52.18154,21.008873,Warszawa,WARSZAWA,52.16277778,20.96111111,WARSZAWA-OKECIE                         
617,MzWarszSGGW,PL0274A,Warszawa-Nowoursynowska,MzWarszSGGW,01-02-2001,31-12-2012,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Nowoursynowska 166,52.160556,21.047778,Warszawa,WARSZAWA,52.16277778,20.96111111,WARSZAWA-OKECIE                         
618,MzWarszSuwalWSSE,,Warszawa-Suwalska,MzWarszSuwalWSSE,03-04-1995,31-12-2003,background,urban,container,MAZOWIECKIE,Warszawa,ul. Suwalska 14,52.295469,21.029065,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
619,MzWarszZelazWSSE,PL0142A,Warszawa-Żelazna,MzWarszZelazWSSE,01-09-1976,31-12-2009,background,urban,in-house,MAZOWIECKIE,Warszawa,ul. Żelazna 79,52.237499,20.98793,Warszawa,WARSZAWA,52.21944444,20.99916667,WARSZAWA-FILTRY                         
620,MzWarTolstoj,PL0308A,"Warszawa, ul. Tołstoja",,15-05-2000,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Tołstoja 2,52.285073,20.933018,Warszawa,WARSZAWA,52.28333333,20.96666667,WARSZAWA-BIELANY                        
621,MzWarWokalna,PL0141A,"Warszawa, ul. Wokalna",,01-08-2003,,background,urban,container,MAZOWIECKIE,Warszawa,ul. Wokalna 1,52.160772,21.033819,Warszawa,WARSZAWA,52.16277778,20.96111111,WARSZAWA-OKECIE                         
622,MzWarZeganWSSE,PL0216A,Warszawa-Żegańska,MzWarZeganWSSE,01-01-2004,31-12-2009,background,urban,container,MAZOWIECKIE,Warszawa,ul. Żegańska,52.205769,21.169522,Warszawa,WARSZAWA,52.21666667,21.03333333,WARSZAWA-OBSERWATORIUM II               
623,MzWolOgrodowa,PL0404A,Wołomin-Ogrodowa,MzWolOgrodowa,20-09-2010,23-04-2013,background,urban,in-house,MAZOWIECKIE,Wołomin,ul. Ogrodowa 4,52.344675,21.239511,powiat wołomiński,WOLOMIN,52.4,20.96666667,LEGIONOWO                               
624,MzWolomLegionWSSE,,Wołomin-Legionów,MzWolomLegionWSSE,03-01-2000,31-12-2006,background,urban,in-house,MAZOWIECKIE,Wołomin,ul. Legionów 78,52.338759,21.241824,powiat wołomiński,WOLOMIN,52.22,21.03,WARSZAWA OBS.ASTR.                      
625,MzWyszDaszynWSSE,,Wyszków-Daszyńskiego,MzWyszDaszynWSSE,01-01-1982,31-12-2006,background,urban,in-house,MAZOWIECKIE,Wyszków,ul. Daszyńskiego 28,52.593993,21.458079,powiat wyszkowski,WYSZKOW,52.4,20.96666667,LEGIONOWO                               
626,MzZwolenWSSE,,Zwoleń-Kościuszki,MzZwolenWSSE,01-01-2004,31-12-2006,background,urban,in-house,MAZOWIECKIE,Zwoleń,ul. Kościuszki 11,51.35581,21.578566,powiat zwoleński,ZWOLEN,51.56472222,21.54277778,KOZIENCE                                
627,MzZyrardMoniuszWSSE,,Żyrardów-Moniuszki,MzZyrardMoniuszWSSE,30-05-1988,31-12-2006,background,urban,in-house,MAZOWIECKIE,Żyrardów,ul. Moniuszki 40,52.057147,20.450546,powiat żyrardowski,ZYRARDOW,51.96666667,20.16666667,SKIERNIEWICE                            
628,MzZyraRoosev,PL0144A,"Żyrardów, ul. Roosevelta",,01-08-2003,,background,urban,container,MAZOWIECKIE,Żyrardów,ul. Roosevelta 2,52.053811,20.429892,powiat żyrardowski,ZYRARDOW,51.96666667,20.16666667,SKIERNIEWICE                            
629,OpBrzeg101,PL0405A,Brzeg manualna 101,OpBrzeg101,13-12-1978,31-12-2009,background,urban,in-house,OPOLSKIE,Brzeg,ul. Armii Krajowej 22,50.8575,17.463611,powiat brzeski,BRZEG,50.63,17.97,OPOLE                                   
630,OpBrzegPoprz,PL0788A,"Brzeg, ul. Poprzeczna",,11-01-2021,,background,urban,mobile,OPOLSKIE,Brzeg,Poprzeczna 1,50.849509,17.462579,powiat brzeski,BRZEG,50.63,17.97,OPOLE                                   
631,OpGlubKochan,PL0217A,Głubczyce manualna 1,OpGlub1pyl,01-01-2005,01-01-2016,background,urban,dust collector,OPOLSKIE,Głubczyce,ul. Kochanowskiego 23,50.200942,17.816453,powiat głubczycki,GLUBCZYCE,50.06111111,18.19083333,RACIBORZ                                
632,OpGlubRatusz,PL0650A,"Głubczyce, ul. Ratuszowa",,01-01-2016,,background,urban,dust collector,OPOLSKIE,Głubczyce,ul. Ratuszowa 9,50.200778,17.83051,powiat głubczycki,GLUBCZYCE,50.06111111,18.19083333,RACIBORZ                                
633,OpGora12728,,Góra Św. Anny lokalna 12728,OpGora12728,31-12-1991,30-06-2006,NO DATA,nonurban,container,OPOLSKIE,Góra Św. Anny,ul. Leśnicka,50.451667,18.163333,powiat strzelecki,GORA SW. ANNY,50.62694444,17.96888889,OPOLE                                   
634,OpJanusz12394,,Januszkowice lokalna 12394,OpJanusz12394,27-11-1990,30-06-2006,NO DATA,nonurban,container,OPOLSKIE,Januszkowice,ul. Piękna,50.395833,18.138333,powiat krapkowicki,JANUSZKOWICE,50.62694444,17.96888889,OPOLE                                   
635,OpKKozBSmial,PL0218A,"Kędzierzyn-Koźle, ul. Śmiałego",,01-01-2005,,background,urban,container,OPOLSKIE,Kędzierzyn-Koźle,ul. Bolesława Śmiałego 5,50.349608,18.236575,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
636,OpKkozle243,,K-Koźle manualna 243,OpKkozle243,10-10-2001,31-12-2004,background,urban,in-house,OPOLSKIE,Kędzierzyn-Koźle,ul. Chrobrego 28,50.338333,18.134167,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
637,OpKkozle61,,K-Koźle manualna 61,OpKkozle61,10-01-1980,31-12-2005,background,urban,in-house,OPOLSKIE,Kędzierzyn-Koźle,ul. Anny 14,50.334444,18.147222,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
638,OpKkozleSP10,,K-Koźle BASKI-SP10,OpKkozleSP10,01-01-2004,31-12-2004,industrial,urban,container,OPOLSKIE,Kędzierzyn-Koźle,ul. Książąt Opolskich,50.369444,18.327778,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
639,OpKkozleSP3,,K-Koźle BASKI-SP3,OpKkozleSP3,01-01-2004,31-12-2004,industrial,urban,container,OPOLSKIE,Kędzierzyn-Koźle,ul. Przodowników Pracy,50.323611,18.251389,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
640,OpKkozleSP7,,K-Koźle BASKI-SP7,OpKkozleSP7,01-01-2004,31-12-2004,background,urban,container,OPOLSKIE,Kędzierzyn-Koźle,ul. Gagarina,50.344444,18.227778,powiat kędzierzyńsko-kozielski,KEDZIERZYN-KOZLE,50.06111111,18.19083333,RACIBORZ                                
641,OpKlucz227,PL0145A,Kluczbork manualna 227,OpKlucz227,01-01-2004,31-12-2009,background,urban,in-house,OPOLSKIE,Kluczbork,ul. Rynek_ratusz,50.973056,18.214167,powiat kluczborski,KLUCZBORK,51.21027778,18.55666667,WIELUN                                  
642,OpKlucz235,PL0406A,Kluczbork manualna 235,OpKlucz235,15-07-2002,31-12-2009,background,urban,in-house,OPOLSKIE,Kluczbork,ul. Jagiellońska 3,50.974444,18.217508,powiat kluczborski,KLUCZBORK,51.21027778,18.55666667,WIELUN                                  
643,OpKluczMicki,PL0517A,"Kluczbork, ul. Mickiewicza",,06-08-2010,,background,urban,dust collector,OPOLSKIE,Kluczbork,ul. Mickiewicza 10,50.972181,18.207575,powiat kluczborski,KLUCZBORK,51.21027778,18.55666667,WIELUN                                  
644,OpNamys2pyl,PL0219A,Namysłów manualna 2,OpNamys2pyl,01-01-2005,05-08-2010,background,urban,NO DATA,OPOLSKIE,Namysłów,ul. Mariańska 2,51.072222,17.718889,powiat namysłowski,NAMYSLOW,50.63,17.97,OPOLE                                   
645,OpNysa237,,Nysa manualna 237,OpNysa237,01-01-2001,31-12-2009,background,urban,in-house,OPOLSKIE,Nysa,ul. Tkacka 2,50.473611,17.333556,powiat nyski,NYSA,50.62694444,17.96888889,OPOLE                                   
646,OpNysaRodzie,PL0593A,"Nysa, ul. Rodziewiczówny",,28-10-2013,,background,urban,dust collector,OPOLSKIE,Nysa,ul. Rodziewiczówny 1,50.458989,17.331906,powiat nyski,NYSA,50.62694444,17.96888889,OPOLE                                   
647,OpOlesno3pyl,PL0220A,Olesno manualna 3,OpOlesno3pyl,01-01-2005,01-04-2011,background,urban,NO DATA,OPOLSKIE,Olesno,ul. Solny Rynek 1,50.876389,18.418611,powiat oleski,OLESNO,50.71666667,18.68333333,KOCHCICE                                
648,OpOlesSlowac,PL0553A,"Olesno, ul. Słowackiego",,01-11-2011,,background,urban,container,OPOLSKIE,Olesno,ul. Słowackiego,50.876983,18.416878,powiat oleski,OLESNO,50.71666667,18.68333333,KOCHCICE                                
649,OpOpole244,,Opole manualna 244,OpOpole244,12-01-2002,31-12-2003,background,urban,in-house,OPOLSKIE,Opole,ul. Sosnkowskiego 40-42,50.682222,17.946111,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
650,OpOpole246,PL0146A,Opole manualna 246,OpOpole246,01-01-2004,31-12-2009,background,urban,NO DATA,OPOLSKIE,Opole,ul. Oleska 64,50.675278,17.937222,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
651,OpOpole45,,Opole manualna 45,OpOpole45,10-02-2003,31-12-2006,background,urban,in-house,OPOLSKIE,Opole,ul. Mickiewicza 1,50.666111,17.937778,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
652,OpOpole45p,,Opole manualna 45p,OpOpole45p,01-01-2002,31-12-2004,background,urban,in-house,OPOLSKIE,Opole,ul. Mickiewicza 1,50.666111,17.937778,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
653,OpOpoleKoszy,PL0674A,"Opole, ul. Koszyka",,01-01-2017,,background,urban,container,OPOLSKIE,Opole,ul. Koszyka 21,50.666736,17.899137,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
654,OpOpoleMinor,PL0221A,Opole automat 3,OpOpole3a,01-01-2005,31-12-2016,background,urban,container,OPOLSKIE,Opole,ul. Minorytów,50.666961,17.922797,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
655,OpOpoleOsAKr,PL0494A,"Opole, os. Armii Krajowej",,01-01-2010,,background,urban,dust collector,OPOLSKIE,Opole,os. Armii Krajowej,50.676856,17.950278,Chełm County,OPOLE,50.63,17.97,OPOLE                                   
656,OpPrud189,PL0407A,Prudnik manualna 189,OpPrud189,15-03-1991,31-12-2009,background,urban,in-house,OPOLSKIE,Prudnik,ul. Klasztorna 4,50.321111,17.5775,powiat prudnicki,PRUDNIK,50.62694444,17.96888889,OPOLE                                   
657,OpPrud189p,,Prudnik manualna 189p,OpPrud189p,01-06-2001,31-12-2007,background,urban,in-house,OPOLSKIE,Prudnik,ul. Klasztorna 4,50.321111,17.577778,powiat prudnicki,PRUDNIK,50.62694444,17.96888889,OPOLE                                   
658,OpPrudPodgor,PL0719A,Prudnik mobilna,OpPrudPodgor,01-01-2019,31-12-2020,background,urban,mobile,OPOLSKIE,Prudnik,ul. Podgórna 5,50.320858,17.591909,powiat prudnicki,PRUDNIK,50.62694444,17.96888889,OPOLE                                   
659,OpSkozleSP5,,K-Koźle BASKI-SP5,OpSkozleSP5,01-01-2004,31-12-2004,industrial,nonurban,container,OPOLSKIE,Stare Koźle,ul. Szkolna,50.306944,18.219444,powiat kędzierzyńsko-kozielski,STARE KOZLE,50.06111111,18.19083333,RACIBORZ                                
660,OpStrzel239,,Strzelce manualna 239,OpStrzel239,01-01-2000,31-12-2004,background,urban,in-house,OPOLSKIE,Strzelce Opolskie,ul. Krakowska 19,50.509444,18.303611,powiat strzelecki,STRZELCE OPOLSKIE,50.62694444,17.96888889,OPOLE                                   
661,OpStrzel247,PL0408A,Strzelce manualna 247,OpStrzel247,01-01-2005,31-12-2009,background,urban,in-house,OPOLSKIE,Strzelce Opolskie,ul. Piłsudskiego 20,50.513889,18.303892,powiat strzelecki,STRZELCE OPOLSKIE,50.62694444,17.96888889,OPOLE                                   
662,OpStrzOpWysz,PL0767A,"Strzelce Opolskie, ul. Kard. Wyszyńskiego",,22-01-2020,31-12-2021,background,urban,mobile,OPOLSKIE,Strzelce Opolskie,ul. Kardynała Wyszyńskiego 12,50.509334,18.288206,powiat strzelecki,STRZELCE OPOLSKIE,50.62694444,17.96888889,OPOLE                                   
663,OpZdze12392,PL0409A,Zdzieszowice lokalna 12392,OpZdze12392,27-11-1990,31-12-2008,background,urban,container,OPOLSKIE,Zdzieszowice,ul. Sienkiewicza,50.435278,18.132514,powiat krapkowicki,ZDZIESZOWICE,50.62694444,17.96888889,OPOLE                                   
664,OpZdziePiast,PL0222A,"Zdzieszowice, ul. Piastów",,01-01-2005,,background,urban,container,OPOLSKIE,Zdzieszowice,ul. Piastów 6,50.423533,18.120739,powiat krapkowicki,ZDZIESZOWICE,50.62694444,17.96888889,OPOLE                                   
665,PdAugSzpitalna,,Augustów ul.Szpitalna 12,PdAugSzpitalna,01-01-1994,31-12-2002,background,urban,in-house,PODLASKIE,Augustów,ul. Szpitalna 12,53.851342,22.993628,powiat augustowski,AUGUSTOW,54.13083333,22.94888889,SUWALKI                                 
666,PdAugustowUm,PL0768A,Augustów-Miejska,PdAugustowUm,01-01-2020,,background,urban,container,PODLASKIE,Augustów,Uzdrowisko,53.852639,22.984611,powiat augustowski,AUGUSTOW,54.13083333,22.94888889,SUWALKI                                 
667,PdAugustowUz,PL0768A,"Augustów, Uzdrowisko",,01-01-2020,,background,urban,container,PODLASKIE,Augustów,Uzdrowisko,53.852639,22.984611,powiat augustowski,AUGUSTOW,54.13083333,22.94888889,SUWALKI                                 
668,PdAugustoZdrMOB,PL0675A,Augustów - mobilne,PdAugustoZdrMOB,01-01-2017,31-12-2019,background,urban,mobile,PODLASKIE,Augustów,ul. Zdrojowa,53.859528,23.00075,powiat augustowski,AUGUSTOW,54.13083333,22.94888889,SUWALKI                                 
669,PdBialPulPie,PL0149A,Białystok-Podmiejska,PdBialyPodmiejska,01-09-2004,21-12-2017,background,suburban,container,PODLASKIE,Białystok,ul. 42 Pułku Piechoty,53.138614,23.229903,Białystok,BIALYSTOK,53.10722222,23.16222222,BIALYSTOK                               
670,PdBialWarsza,PL0496A,"Białystok, ul. Warszawska",,01-01-2010,,background,urban,container,PODLASKIE,Białystok,ul. Warszawska 75 A,53.129306,23.181744,Białystok,BIALYSTOK,53.10722222,23.16222222,BIALYSTOK                               
671,PdBialWaszyn,PL0148A,"Białystok, ul. Waszyngtona",,01-09-2004,,background,urban,container,PODLASKIE,Białystok,ul. Waszyngtona 16,53.126689,23.155869,Białystok,BIALYSTOK,53.10722222,23.16222222,BIALYSTOK                               
