Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2020,śląskie,PL2405,strefa śląska,SlZlotPotLes,NO3_(PM2.5),24g,1.019814685,0.035,4.582,286,78.14,0.97
2020,śląskie,PL2405,strefa śląska,SlZlotPotLes,OC(PM2.5),24g,5.462377622,1.78,14.41,143,39.07,0.64
2020,śląskie,PL2405,strefa śląska,SlZlotPotLes,SO42_(PM2.5),24g,1.933115385,1.064,4.536,286,78.14,0.97
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Ca2+(PM2.5),24g,0.047127479,0.014,0.153,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Cl_(PM2.5),24g,0.082963173,0.003,0.406,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,EC(PM2.5),24g,0.301104816,0,1.34,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,K+(PM2.5),24g,0.062362606,0.015,0.191,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Mg2+(PM2.5),24g,0.012413598,0.003,0.037,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Na+(PM2.5),24g,0.098316092,0.007,0.422,348,95.08,1.1
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,NH4+(PM2.5),24g,0.535195467,0.038,1.889,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,NO3_(PM2.5),24g,0.990747875,0.105,4.083,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,OC(PM2.5),24g,2.468300283,0.56,9.77,353,96.44,1.06
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,SO42_(PM2.5),24g,1.16307932,0.339,4.246,353,96.44,1.06
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Ca2+(PM2.5),24g,0.082094247,0.001,0.247,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Cl_(PM2.5),24g,0.086490411,0.008,0.575,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,EC(PM2.5),24g,0.599438202,0,3.2,178,48.76,0.98
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,K+(PM2.5),24g,0.038747123,0.001,0.2879,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Mg2+(PM2.5),24g,0.006701918,0,0.0194,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Na+(PM2.5),24g,0.086086849,0.002,0.254,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,NH4+(PM2.5),24g,0.600646027,0.092,2.538,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,NO3_(PM2.5),24g,1.206109589,0.327,3.527,365,100,1.01
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,OC(PM2.5),24g,3.713483146,0.5,23.9,178,48.76,0.98
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,SO42_(PM2.5),24g,1.537905479,0.722,4.02,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Ca2+(PM2.5),24g,0.151238185,0.01,0.59963811,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Cl_(PM2.5),24g,0.133709036,0.02273775,0.3410923,358,98.08,0.97
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,EC(PM2.5),24g,0.446610798,0.03530151,2.37504655,183,50.13,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,K+(PM2.5),24g,0.06819486,0.01,0.236477,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Mg2+(PM2.5),24g,0.010341878,0.002,0.02533682,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Na+(PM2.5),24g,0.150406542,0.01,0.32088043,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,NH4+(PM2.5),24g,0.443884222,0.0253472,1.88625656,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,NO3_(PM2.5),24g,1.1870807,0.17827533,3.92124554,365,100,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,OC(PM2.5),24g,2.878387354,0.4,11.87001862,183,50.13,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,SO42_(PM2.5),24g,1.172959596,0.25769657,2.74688852,365,100,1.01
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,Ca2+(PM2.5),24g,0.077235602,0.002,0.277,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,Cl_(PM2.5),24g,0.82260733,0.004,2.731,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,EC(PM2.5),24g,1.9696875,0.23,10.71,96,26.3,1.13
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,K+(PM2.5),24g,0.157256545,0.041,0.431,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,Mg2+(PM2.5),24g,0.007894241,0.0005,0.021,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,Na+(PM2.5),24g,0.080879581,0.002,0.269,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,NH4+(PM2.5),24g,1.695104712,0.285,5.439,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,NO3_(PM2.5),24g,2.458225131,0.203,6.243,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,OC(PM2.5),24g,13.465208333,1.9,71.86,96,26.3,1.13
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,SO42_(PM2.5),24g,2.404926702,0.832,4.326,191,52.32,1.12
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,Ca2+(PM2.5),24g,0.102810888,0.01,0.594,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,Cl_(PM2.5),24g,0.063163324,0.015,0.506,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,EC(PM2.5),24g,0.927931034,0.21,3.43,174,47.67,0.96
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,K+(PM2.5),24g,0.105507163,0.008,0.337,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,Mg2+(PM2.5),24g,0.011244699,0.0015,0.031,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,Na+(PM2.5),24g,0.165140401,0.01,1.295,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,NH4+(PM2.5),24g,1.008532951,0.249,2.751,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,NO3_(PM2.5),24g,1.275762178,0.035,5.992,349,95.61,0.94
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,OC(PM2.5),24g,6.009712644,2.02,28.32,174,47.67,0.96
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,SO42_(PM2.5),24g,1.940189112,0.899,4.341,349,95.61,0.94
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Ca2+(PM2.5),24g,0.032850416,0.004,0.087,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Cl_(PM2.5),24g,0.04634349,0.001,0.186,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,EC(PM2.5),24g,0.350555556,0,2.04,360,98.63,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,K+(PM2.5),24g,0.068288089,0.006,0.208,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Mg2+(PM2.5),24g,0.009952909,0.002,0.02,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Na+(PM2.5),24g,0.056554017,0.011,0.169,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,NH4+(PM2.5),24g,0.703969529,0.143,2.172,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,NO3_(PM2.5),24g,1.170529086,0.088,4.661,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,OC(PM2.5),24g,2.69531856,0.54,14.7,361,98.9,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,SO42_(PM2.5),24g,1.094238227,0.557,2.44,361,98.9,1.02
