Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2018,śląskie,PL2404,miasto Częstochowa,SlCzestoZana,PM2.5,24g,26.482369146,7,147.1,363,99.45,0.99
2018,śląskie,PL2405,strefa śląska,SlGodGliniki,PM2.5,24g,38.546846847,5.2,218.9,333,91.23,0.85
2018,śląskie,PL2405,strefa śląska,SlTarnoLitew,PM2.5,24g,28.96978022,3.5,140.1,364,99.72,1.01
2018,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM2.5,1g,20.375676229,5.35395,112.822,8263,94.32,0.95
2018,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM2.5,24g,19.961495845,6.7,67.5,361,98.9,0.98
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,PM2.5,1g,29.611656442,0,303.3,3423,39.07,0.59
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,PM2.5,24g,31.942489337,7.4,118.1,140,38.35,0.56
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM2.5,1g,21.410814511,0,184,4383,50.03,1
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM2.5,24g,22.40380413,4.70158897,92.94505602,172,47.12,0.87
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielWarsza,PM2.5,24g,18.928782535,3.24971576,92.76574345,348,95.34,1.11
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkBuskRokosz,PM2.5,24g,21.597391799,2.06755581,138.07941462,365,100,1.01
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkKonsGranatMOB,PM2.5,1g,26.287710438,1.4,187.3,4158,47.46,1.13
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkKonsGranatMOB,PM2.5,24g,22.977624264,3.29439033,100.82548553,353,96.71,1.08
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,PM2.5,1g,23.846530442,0,234.19,8393,95.81,0.97
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM2.5,24g,22.028783304,2.18155462,105.49901549,327,89.58,1.24
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM2.5,1g,19.831275427,-0.055,98.9911,8207,93.68,0.89
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM2.5,24g,17.702205882,3.52,56.2,340,93.15,1.06
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM2.5,24g,19.1115,3.48,140,360,98.63,1
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,PM2.5,24g,19.807123288,2.8,67.8,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,PM2.5,24g,12.088027778,1.09,54.75,360,98.63,0.99
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM2.5,1g,22.093136159,1.20222,150.562,5595,63.86,1.54
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM2.5,24g,21.858314607,3.95,105.65,356,97.53,1.01
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM2.5,1g,23.223438594,0,216.766,7552,86.21,1.23
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM2.5,24g,23.874532967,3.84,108.9,364,99.72,1
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPleszAlMic,PM2.5,24g,27.723643836,5.04,123.01,365,100,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM2.5,1g,16.555279399,1,139.224,7201,82.2,0.9
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM2.5,24g,18.917479452,1.63,90.26,365,100,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,PM2.5,1g,19.76724543,1.15705,172.273,8704,99.36,1
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,PM2.5,24g,16.305972603,2.54,77.86,365,100,1.01
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpMyslZaBram,PM2.5,24g,21.945471698,2,112.66,318,87.12,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,PM2.5,24g,16.21002907,1.08,85.64,344,94.24,1.14
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocAlWisn,PM2.5,1g,19.149969606,0,163.679,8707,99.39,1
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocNaGrob,PM2.5,24g,15.450335196,3.85,89.35,358,98.08,1.05
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,PM2.5,1g,18.208543722,0.04519,179.691,8646,98.69,1
2019,dolnośląskie,PL0202,miasto Legnica,DsLegPolarna,PM2.5,24g,17.006746988,3.65,96.3,332,90.95,1.13
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,PM2.5,24g,15.357333333,1,94.92,360,98.63,1.03
2019,dolnośląskie,PL0204,strefa dolnośląska,DsDusznikMOB,PM2.5,1g,20.348568872,0.65111,296.892,8646,98.69,0.98
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,PM2.5,1g,17.587927974,0.67554,292.457,8711,99.44,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,PM2.5,1g,20.104931803,0.39556,235.188,8498,97,0.99
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,PM2.5,24g,13.102708934,3.39,76.56,347,95.06,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,PM2.5,24g,17.094872521,3.64,82.3,353,96.71,0.96
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydBerling,PM2.5,24g,14.552660848,1.48372248,80.50586114,365,100,1.01
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM2.5,1g,21.719196856,0.9916,174.5582,7911,90.3,0.87
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM2.5,1g,16.398078525,1.0398,116.6878,7213,82.34,1.14
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM2.5,24g,15.330318032,2.15127939,61.30209128,347,95.06,0.91
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,PM2.5,24g,17.149909163,1.67372542,64.6896642,364,99.72,1
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM2.5,1g,22.930376105,2.597,228.101,8713,99.46,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,PM2.5,24g,19.56693554,2.30296182,73.7638448,335,91.78,0.89
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpMogiNowMOB,PM2.5,1g,20.623157783,3.1972,336.3776,8319,94.96,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM2.5,24g,9.63937924,0.25,36.77577669,352,96.43,1.03
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM2.5,1g,20.312963172,0.2,221.5542,8412,96.02,0.93
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM2.5,24g,15.990136986,3.7,64.2,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM2.5,24g,19.866949153,3.6,90.4,354,96.98,0.95
2019,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM2.5,24g,18.20027933,4.8,97.8,358,98.08,1.05
2019,lubelskie,PL0602,strefa lubelska,LbNaleczow,PM2.5,1g,15.844897951,0.90398,201.01228,8191,93.5,1.14
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM2.5,24g,18.401928375,3.7,87.1,363,99.45,0.99
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM2.5,24g,14.78005618,2.5,54.4,356,97.53,1.03
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM2.5,1g,13.379158271,0.20013,134.102,8138,92.89,1.09
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM2.5,24g,13.857260274,4.4,66.8,365,100,1.01
2019,lubuskie,PL0803,strefa lubuska,LuNowaSolMOB,PM2.5,1g,20.576340212,0.35705,327.647,8164,93.19,1
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM2.5,1g,21.984611024,0.96889,280.212,8263,94.32,0.96
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM2.5,1g,13.88122452,0.1058,191.2,8496,96.98,0.99
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM2.5,24g,14.647671233,3.3,73.9,365,100,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM2.5,1g,17.693287532,0.637,97,8646,98.69,1.03
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM2.5,24g,18.621682196,4.18181818,65.09090909,361,98.9,0.99
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,PM2.5,1g,22.54601732,1,236,8083,92.27,1.08
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM2.5,24g,22.287637362,5.18181818,75.72727273,364,99.72,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM2.5,1g,26.995252661,0.557,255,8268,94.38,0.93
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM2.5,24g,24.940710698,6.09090909,144.8181818,362,99.17,1.02
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM2.5,1g,29.160039646,3,179.703,8730,99.65,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM2.5,1g,23.666365096,2.7,185.018,8660,98.85,1
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM2.5,24g,24.699944904,5.48,156.21,363,99.45,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM2.5,1g,21.647598792,3,129.656,8683,99.12,0.99
2019,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM2.5,24g,20.077362637,5.19,124.77,364,99.72,1.01
2019,małopolskie,PL1202,miasto Tarnów,MpTarRoSitko,PM2.5,1g,22.616799252,3,199.409,8748,99.86,1
2019,małopolskie,PL1203,strefa małopolska,MpBochKonfed,PM2.5,24g,23.077589041,5.25,153.97,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM2.5,24g,27.305854342,5.21,151.06,357,97.8,0.97
2019,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,PM2.5,24g,20.396538462,5.25,96.25,364,99.72,1.01
2019,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM2.5,24g,19.747438017,5.15,128.18,363,99.45,1.02
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,PM2.5,1g,24.651802272,5.81698529,112.37370798,8555,97.65,0.96
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,PM2.5,1g,19.219741698,0,156.8,8734,99.7,1
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,PM2.5,1g,18.988931673,0.3596,106.3517,8711,99.44,1.02
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,PM2.5,1g,15.839349217,0.47550633,97.85364212,8709,99.41,1.01
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,PM2.5,24g,15.90849162,2.36,73.66,358,98.08,1.03
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,PM2.5,1g,19.248684084,1.13,98.78,8306,94.81,1.06
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,PM2.5,1g,15.981364631,1.26441655,93.86170613,8209,93.71,0.96
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,PM2.5,24g,15.665835616,3.27,67.85,365,100,1.01
2019,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,PM2.5,24g,17.711998946,3.99,72.74,351,96.16,0.98
2019,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,PM2.5,1g,18.32888684,2.68,83.04601854,8683,99.12,1
2019,mazowieckie,PL1403,miasto Radom,MzRadHallera,PM2.5,24g,20.236483516,0.91,103.18,364,99.72,1.01
2019,mazowieckie,PL1403,miasto Radom,MzRadTochter,PM2.5,1g,21.498855126,1.7419717,261.17121698,8609,98.27,1
2019,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,PM2.5,1g,16.543028473,0.04455914,155.88515054,8584,97.99,1.03
2019,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM2.5,1g,21.073757039,1.19893939,293.78984848,8637,98.59,0.98
2019,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,PM2.5,1g,20.949356372,2.8,241.07,8623,98.43,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM2.5,1g,22.993482127,1.97706696,226.74432887,8703,99.34,1
2019,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM2.5,1g,19.669157532,1.32,260.49,8532,97.39,1.06
2019,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM2.5,1g,19.565634114,0.57,186.54,8325,95.03,1.03
2019,mazowieckie,PL1404,strefa mazowiecka,MzZyraRoosev,PM2.5,1g,17.771336645,1.07,190.12,8528,97.35,0.96
2019,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,PM2.5,24g,18.002777778,2.5,200,360,98.63,1.03
2019,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM2.5,1g,20.098064143,0.85224,191.646,8170,93.26,0.9
2019,opolskie,PL1602,strefa opolska,OpKluczMicki,PM2.5,24g,17.280555556,2.5,104,360,98.63,0.98
2019,opolskie,PL1602,strefa opolska,OpPrudPodgor,PM2.5,1g,17.286436443,0.61032,286.699,8632,98.53,1.03
2019,podkarpackie,PL1801,miasto Rzeszów,PkRzeszPilsu,PM2.5,1g,19.846061242,1.1525,263.479,8749,99.87,1.01
2019,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM2.5,24g,16.933222222,3.61,122,360,98.63,1.03
2019,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM2.5,1g,26.400261096,1.4,360.17,8449,96.44,0.98
2019,podkarpackie,PL1802,strefa podkarpacka,PkHorZdrParkMOB,PM2.5,1g,16.611611228,0.3,164.8,8087,92.31,1.16
2019,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM2.5,1g,22.779167145,0.8,285.6,8717,99.5,1
2019,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM2.5,24g,19.200444444,3.49,162,360,98.63,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM2.5,24g,20.491132597,4.55,109,362,99.17,1
2019,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,PM2.5,1g,21.101164629,2.68863,288.746,8377,95.62,0.93
2019,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM2.5,24g,20.342176309,5.47,100,363,99.45,1.02
2019,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM2.5,1g,19.426306853,0.5,148.5,8245,94.12,1.11
2019,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM2.5,1g,15.547738988,0.1,166.4,8536,97.44,0.96
2019,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWarsza,PM2.5,24g,15.779829349,2.27877291,77.86585964,347,95.06,0.93
2019,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,PM2.5,1g,13.498419759,0,205,8543,97.52,0.99
2019,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,PM2.5,1g,9.192473612,0,56.5,8716,99.49,1
2019,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM2.5,24g,21.390986641,4.12207142,94.98153213,358,98.08,1.05
2019,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,PM2.5,1g,11.988111229,0,154.6,8487,96.88,0.96
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,PM2.5,1g,16.788152459,0.73778,81.3503,4112,46.94,0.9
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPowWiel,PM2.5,24g,12.382445141,1,54,319,87.39,0.91
2019,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,PM2.5,24g,11.238709677,1,44,310,84.93,1.09
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,PM2.5,24g,26.367696629,7,174.3,356,97.53,1.05
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM2.5,1g,23.988350055,2.24324,190.478,8191,93.5,1.16
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM2.5,24g,24.097206704,6.5,126.1,358,98.08,1.03
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoPlebA4,PM2.5,24g,27.692067989,8.9,151,353,96.71,0.99
2019,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikor2,PM2.5,24g,24.884482759,7.6,158,348,95.34,1.08
2019,śląskie,PL2403,miasto Bielsko-Biała,SlBielPartyz,PM2.5,1g,27.581112685,3.35476,356.36,8740,99.77,1.01
2019,śląskie,PL2403,miasto Bielsko-Biała,SlBielSterni,PM2.5,24g,21.637428571,2.5,205.8,350,95.89,0.99
2019,śląskie,PL2404,miasto Częstochowa,SlCzestoZana,PM2.5,24g,20.30521978,8.1,118.5,364,99.72,1.01
2019,śląskie,PL2405,strefa śląska,SlGodGliniki,PM2.5,24g,30.614285714,6.8,228.6,329,90.13,1.01
2019,śląskie,PL2405,strefa śląska,SlTarnoLitew,PM2.5,24g,22.78487395,7.1,174.3,357,97.8,1.02
2019,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM2.5,1g,16.141143825,1.2806,122.436,8666,98.92,1.01
2019,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM2.5,24g,16.077030812,5.3,84.5,357,97.8,1.04
2019,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM2.5,1g,19.801678456,0,260.2,8341,95.21,1.09
2019,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM2.5,24g,20.709396436,3.51076695,105.99070855,361,98.9,1.01
2019,świętokrzyskie,PL2601,miasto Kielce,SkKielWarsza,PM2.5,24g,15.544089442,4.18667518,58.03545649,330,90.41,1.23
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkBuskRokosz,PM2.5,24g,19.756698274,4.26849078,78.31960319,349,95.61,1.1
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkSkarZielnaMOB,PM2.5,1g,18.415793441,0.8,222.2,7959,90.85,0.87
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkSkarZielnaMOB,PM2.5,24g,17.675802035,2.59038363,90.59416486,360,98.63,1.03
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM2.5,1g,19.086061949,1.02,340.2,8719,99.53,1
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM2.5,24g,19.327814103,4.3013295,110.49,361,98.9,1.01
2019,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM2.5,1g,14.998494041,1.43868,74.5222,8758,99.97,1.01
2019,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM2.5,24g,14.97684507,1.86,60.56,355,97.26,0.96
2019,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM2.5,1g,14.346525656,1.46111,69.1998,7705,87.95,1.1
2019,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM2.5,24g,15.053863636,3.59,55.4,352,96.43,1.01
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldUzdrowMOB,PM2.5,1g,10.677732425,0.77384,86.2612,8153,93.07,1.17
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,PM2.5,24g,15.652268908,0,67.84,357,97.8,1.05
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,PM2.5,24g,11.096204986,1.54,47.5,361,98.9,0.99
2019,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM2.5,24g,18.236962751,4.63,93.05,349,95.61,1.1
2019,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM2.5,1g,19.877657182,0.02528,202.133,8548,97.57,0.99
2019,wielkopolskie,PL3003,strefa wielkopolska,WpPleszAlMic,PM2.5,24g,24.168575419,6.19,101.35,358,98.08,1.03
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM2.5,1g,14.189988455,0.51062,112.904,8665,98.91,1.01
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM2.5,24g,13.69232687,2.36,62.19,361,98.9,1.01
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczBudzWosMOB,PM2.5,1g,13.121719756,0.88248,159.314,7140,81.5,1.49
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,PM2.5,1g,16.933937019,0.54944,101.623,8735,99.71,1.01
2019,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,PM2.5,24g,13.672328767,2.36,64.96,365,100,1.01
2019,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpMyslZaBram,PM2.5,24g,17.333674033,2.54,74.57,362,99.17,0.99
2019,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,PM2.5,24g,12.750877193,2.18,48.92,342,93.69,1.14
2020,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocAlWisn,PM2.5,1g,18.055895367,0,133.038,8666,98.65,0.99
2020,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocNaGrob,PM2.5,24g,15.346895522,2.69,69.96,335,91.53,0.83
2020,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,PM2.5,1g,15.810466219,0.56752,142.371,8682,98.83,1.02
2020,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,PM2.5,24g,13.33281337,1,71.83,359,98.08,1.03
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsJelGorOgin,PM2.5,1g,19.689120541,0.51972,210.746,8579,97.66,0.96
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsKamGoraMOB,PM2.5,1g,16.605035939,0.13317,172.822,8365,95.22,1.01
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsKlodzSzkol,PM2.5,1g,18.92751229,0.45322,296.308,8632,98.26,0.97
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsLegPolarna,PM2.5,24g,16.166071429,3.13,91.8,364,99.45,0.99
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsOsieczow21,PM2.5,24g,11.488133705,2.76,46.73,359,98.08,0.99
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsSrodaSlMOB,PM2.5,1g,19.032190387,0.84658,159.778,8107,92.29,1.18
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsZgorBohGet,PM2.5,24g,13.998535912,2.19,68.92,362,98.9,1.01
2020,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydBerling,PM2.5,24g,12.10034629,2.31574872,47.43031524,366,100,1
2020,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM2.5,1g,13.653887595,1,125.7,6868,78.18,0.84
2020,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM2.5,24g,13.405700777,1.30988024,49.97170923,341,93.16,0.88
2020,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,PM2.5,1g,16.319060305,2.2747,154.1507,8603,97.93,1.02
2020,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,PM2.5,24g,16.989621959,3.15497452,82.66395895,366,100,1
2020,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM2.5,1g,19.046161,3.241,179.989,8559,97.43,1.05
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpChelmLunawMOB,PM2.5,1g,14.531452223,1.949,134.851,8571,97.57,1.05
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpChelmLunawMOB,PM2.5,24g,14.578426416,1.43349664,64.01393501,358,97.81,1.05
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,PM2.5,24g,16.065077433,3.27971833,63.87286128,349,95.35,1.1
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM2.5,24g,8.567575346,0.97954677,30.7378085,360,98.36,1.03
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM2.5,1g,18.662836604,0.2,163.8,8764,99.77,1
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM2.5,24g,15.150546448,3.7,71,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM2.5,24g,19.805747126,4,108,348,95.08,1.05
2020,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM2.5,24g,17.088251366,3.3,76.3,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbKrasnobrod,PM2.5,1g,12.360556484,0.3,205.9,8374,95.33,1.09
2020,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM2.5,1g,15.477936625,0.4,222.005,8538,97.19,1.05
2020,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM2.5,24g,17.493169399,3.3,74.2,366,100,1
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM2.5,1g,14.009224178,0.5112,160.928,8441,96.09,0.92
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM2.5,24g,13.916939891,3.9,49.8,366,100,1
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM2.5,1g,10.230805182,0.2,79.6871,8155,92.83,0.92
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM2.5,24g,10.718696884,2.6,50.4,353,96.44,0.93
2020,lubuskie,PL0803,strefa lubuska,LuSwiebodMOB,PM2.5,1g,16.124431808,1.19419,235.834,6842,77.89,1.75
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM2.5,1g,19.070845203,1.15556,276.573,6858,78.07,0.87
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM2.5,24g,18.273650794,4.1,65.5,315,86.06,0.89
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM2.5,1g,13.025970548,0.13509,118.315,8675,98.75,1
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM2.5,24g,13.040437158,2.7,63.5,366,100,1
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM2.5,1g,15.335716757,1,85,8671,98.71,1.02
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM2.5,24g,15.62239899,2,48.3,360,98.36,1
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM2.5,24g,19.290080362,2.1,62,362,98.9,0.98
