Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [ng/m3],Min [ng/m3],Max [ng/m3],Number of measurements,Completeness [%],Summer/Winter Number
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,Ni(PM10),24g,2.216545961,0.15,6.93,359,98.35,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,Ni(PM10),24g,2.59248366,0.15,9.99,306,83.83,1.49
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,Ni(PM10),24g,2.667845304,0.15,7.49,362,99.17,1.02
2019,łódzkie,PL1002,strefa łódzka,LdSieraPolna,Ni(PM10),24g,2.622303207,0.15,6.83,343,93.97,0.97
2019,łódzkie,PL1002,strefa łódzka,LdSkierKonop,Ni(PM10),24g,2.40539726,0.5,5.32,365,100,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Ni(PM10),24g,1.454242356,0.25,3.50247,365,100,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Ni(PM10),24g,1.687767857,0.25,4.77,336,92.05,1.02
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Ni(PM10),24g,1.09575419,0.25,4.38,358,98.08,1.05
2019,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Ni(PM10),24g,0.728767123,0.25,1.79,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,Ni(PM10),24g,0.976510989,0.25,2.46,364,99.72,1.01
2019,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Ni(PM10),24g,1.02,0.25,4.17,365,100,1.01
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Ni(PM10),24g,0.667577348,0.5,2.857,362,99.17,1.02
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,Ni(PM10),24g,2.30469944,0.5,4.1657,357,97.8,1.05
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,Ni(PM10),24g,0.968281285,0.5,10.3981,358,98.08,1.03
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,Ni(PM10),24g,0.821301983,0.5,5.4088,353,96.71,1.06
2019,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Ni(PM10),24g,0.748437326,0.5,2.481,359,98.35,1.01
2019,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Ni(PM10),24g,0.694950685,0.5,2.349,365,100,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,Ni(PM10),24g,0.635285373,0.5,2.1945,335,91.78,1.16
2019,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,Ni(PM10),24g,0.746041801,0.5,5.6601,311,85.2,1.19
2019,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,Ni(PM10),24g,0.728401462,0.5,2.4901,342,93.69,0.93
2019,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,Ni(PM10),24g,0.57110137,0.5,1.555,365,100,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Ni(PM10),24g,0.909961003,0.5,10.8406,359,98.35,0.97
2019,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,Ni(PM10),24g,0.643073077,0.5,2.2831,364,99.72,1
2019,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Ni(PM10),24g,4.081262363,0.4545,55.232,364,99.72,1.01
2019,opolskie,PL1602,strefa opolska,OpNysaRodzie,Ni(PM10),24g,2.386057851,0.4545,17.108,363,99.45,1.02
2019,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Ni(PM10),24g,0.680082192,0.5,3.51,365,100,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,Ni(PM10),24g,0.679944598,0.5,1.81,361,98.9,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Ni(PM10),24g,0.716353591,0.5,2,362,99.17,0.99
2019,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,Ni(PM10),24g,0.613778409,0.5,1.64,352,96.43,1.07
2019,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Ni(PM10),24g,0.5796,0.5,2.58,350,95.89,1.1
2019,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,Ni(PM10),24g,0.996383562,0.5,3.99,365,100,1.01
2019,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Ni(PM10),24g,2.360428465,0.72589823,5.91090095,356,97.53,1.06
2019,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,Ni(PM10),24g,2.166145556,1.0894611,5.55121489,363,99.45,1.02
2019,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyJozBema,Ni(PM10),24g,1.15569863,0.5,2.51,365,100,1.01
2019,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Ni(PM10),24g,0.847666667,0.5,2.52,360,98.63,0.98
2019,pomorskie,PL2202,strefa pomorska,PmMalMicki15,Ni(PM10),24g,0.824883721,0.5,3,344,94.24,0.9
2019,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Ni(PM10),24g,1.77359116,0.5,14.3,362,99.17,1.02
2019,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Ni(PM10),24g,1.205373961,0.5,7.28,361,98.9,1.03
2019,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Ni(PM10),24g,0.810229226,0.5,4.37,349,95.61,0.99
2019,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Ni(PM10),24g,0.932739726,0.5,3.85,365,100,1.01
2019,śląskie,PL2405,strefa śląska,SlGodGliniki,Ni(PM10),24g,0.696837607,0.5,9.83,351,96.16,1.01
2019,śląskie,PL2405,strefa śląska,SlPszczBoged,Ni(PM10),24g,1.138296089,0.5,7.33,358,98.08,1.05
2019,śląskie,PL2405,strefa śląska,SlTarnoLitew,Ni(PM10),24g,0.943826816,0.5,2.7,358,98.08,1.05
2019,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,Ni(PM10),24g,7.120146199,0.5,19.8,342,93.69,1.06
2019,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,Ni(PM10),24g,5.753746556,0.5,18.94,363,99.45,1.02
2019,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Ni(PM10),24g,2.606082192,0.36,8.44,365,100,1.01
2019,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Ni(PM10),24g,2.174466292,0.36,9.58,356,97.53,0.99
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Ni(PM10),24g,2.732876712,0.36,14.37,365,100,1.01
2019,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Ni(PM10),24g,0.395536723,0.12,0.94,354,96.98,1.01
2019,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Ni(PM10),24g,2.413244444,0.5,5.07,225,61.64,0.67
2019,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Ni(PM10),24g,5.800601852,0,15.24,216,59.17,0.64
2019,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,Ni(PM10),24g,1.811198347,0.5,4.54,242,66.3,0.68
2019,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Ni(PM10),24g,2.472376682,0.5,5.2,223,61.09,0.6
2019,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,Ni(PM10),24g,1.955201794,0.5,5.41,223,61.09,0.6
2019,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Ni(PM10),24g,1.257765363,0.5,3.38,179,49.04,0.99
2019,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Ni(PM10),24g,1.28198895,0.5,2.92,181,49.58,1.01
2019,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Ni(PM10),24g,1.614926966,0.5,4.29,178,48.76,1
2020,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Ni(PM10),24g,1.20211831,0.27,4.639,355,96.99,1.05
2020,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Ni(PM10),24g,0.983193989,0.27,12.262,366,100,1
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsGlogWiStwo,Ni(PM10),24g,0.848423729,0.27,5.909,354,96.72,1.06
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsLegAlRzecz,Ni(PM10),24g,1.40434903,0.27,3.447,361,98.63,0.97
2020,dolnośląskie,PL0205,strefa dolnośląska_2,DsOsieczow21,Ni(PM10),24g,0.367245856,0.09,1.379,362,98.9,1
2020,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Ni(PM10),24g,1.143287323,0.5,3.2145,366,100,1
2020,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Ni(PM10),24g,1.884621345,0.5,4.5031,342,93.44,0.87
2020,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Ni(PM10),24g,0.834178069,0.5,3.20673881,359,98.08,1.04
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,Ni(PM10),24g,0.892446669,0.5,2.46214899,359,98.08,1.04
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Ni(PM10),24g,0.934815042,0.5,4.17,359,98.08,0.96
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Ni(PM10),24g,1.150633234,0.5,4.8419,366,100,1
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,Ni(PM10),24g,0.942433521,0.5,3.1745,355,96.99,0.98
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,Ni(PM10),24g,0.931971721,0.5,3.34147548,366,100,1
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Ni(PM10),24g,0.336402359,0.2,1.01882088,343,93.71,0.91
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Ni(PM10),24g,3.788606557,0.95,8.51,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,Ni(PM10),24g,3.023989071,0.96,5.96,366,100,1
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,Ni(PM10),24g,5.783960114,0.55,44.64,351,95.9,0.92
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,Ni(PM10),24g,6.621010929,0.55,55.45,366,100,1
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,Ni(PM10),24g,8.148142857,0.55,62.8,350,95.62,0.91
2020,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,Ni(PM10),24g,4.224619718,0.55,25.46,355,96.99,1.06
2020,lubuskie,PL0803,strefa lubuska,LuSulecDudka,Ni(PM10),24g,3.997354651,0.55,22.97,344,93.98,0.93
2020,lubuskie,PL0803,strefa lubuska,LuSwiebodMOB,Ni(PM10),24g,3.756396648,0.55,17.93,358,97.81,1.05
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,Ni(PM10),24g,6.061727273,0.55,26.49,330,90.16,0.8
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,Ni(PM10),24g,8.411945205,0.82,91.95,365,99.72,1.01
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,Ni(PM10),24g,1.401651917,0.15,7.75,339,92.62,0.87
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,Ni(PM10),24g,1.132969188,0.15,2.9,357,97.54,0.97
2020,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,Ni(PM10),24g,1.20660274,0.15,3.86,365,99.72,0.99
2020,łódzkie,PL1002,strefa łódzka,LdSkierKonop,Ni(PM10),24g,1.448323864,0.15,3.64,352,96.17,0.92
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Ni(PM10),24g,1.496373681,0.25,6.13,364,99.45,1
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Ni(PM10),24g,1.546694215,0.25,3.83,363,99.18,0.99
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Ni(PM10),24g,2.018901408,0.25,6.48,355,96.99,1.06
2020,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Ni(PM10),24g,1.249065934,0.25,7.85,364,99.45,0.99
2020,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Ni(PM10),24g,1.323342618,0.25,4.32,359,98.08,0.96
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Ni(PM10),24g,0.752508621,0.5,3.637,348,95.08,1.1
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,Ni(PM10),24g,0.624125683,0.5,1.46,366,100,1
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,Ni(PM10),24g,0.74863388,0.5,2.7,366,100,1
2020,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Ni(PM10),24g,0.606361644,0.5,1.958,365,99.72,0.99
2020,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Ni(PM10),24g,0.710269461,0.5,2.046,334,91.25,0.94
2020,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,Ni(PM10),24g,0.6709375,0.5,1.78,352,96.17,0.97
2020,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Ni(PM10),24g,0.637207018,0.5,2.2074,342,93.44,1.1
2020,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,Ni(PM10),24g,0.549273497,0.5,1.233,366,100,1
2020,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Ni(PM10),24g,2.612870219,0.4545,20.747,366,100,1
2020,opolskie,PL1602,strefa opolska,OpStrzOpWysz,Ni(PM10),24g,1.505468373,0.4545,6.893,332,90.71,1.06
2020,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Ni(PM10),24g,0.808614958,0.5,6.48,361,98.63,1.02
2020,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Ni(PM10),24g,0.698516484,0.5,2.57,364,99.45,1.01
2020,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,Ni(PM10),24g,0.763938547,0.5,3.26,358,97.81,0.98
2020,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Ni(PM10),24g,0.617240437,0.5,2.55,366,100,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,Ni(PM10),24g,1.304301676,0.5,4.48,358,97.81,0.96
2020,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Ni(PM10),24g,1.091104863,0.47,3.99277153,336,91.8,0.93
2020,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,Ni(PM10),24g,1.61192519,0.47,6.95192021,357,97.54,1.05
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,Ni(PM10),24g,1.201694444,0.5,6.51,360,98.36,1
2020,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Ni(PM10),24g,0.724746269,0.5,2.49,335,91.53,1.02
2020,pomorskie,PL2202,strefa pomorska,PmLebMalcz16,Ni(PM10),24g,0.827910864,0.5,2.23,359,98.08,1.04
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Ni(PM10),24g,1.885710383,0.5,14.3,366,100,1
2020,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Ni(PM10),24g,2.056785714,0.5,11.97,364,99.45,0.99
2020,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Ni(PM10),24g,1.673497268,0.5,14.35,366,100,1
2020,śląskie,PL2405,strefa śląska,SlGodGliniki,Ni(PM10),24g,2.584049844,0.5,19.87,321,87.7,0.83
2020,śląskie,PL2405,strefa śląska,SlPszczBoged,Ni(PM10),24g,4.256467236,0.5,53.76,351,95.9,1.09
2020,śląskie,PL2405,strefa śląska,SlTarnoLitew,Ni(PM10),24g,1.787206704,0.5,7.11,358,97.81,0.96
2020,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,Ni(PM10),24g,3.546202899,0.5,19.76,345,94.26,0.93
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,Ni(PM10),24g,3.258721591,0.5,15.43,352,96.17,0.92
2020,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Ni(PM10),24g,2.221666667,0.36,13.9,366,100,1
2020,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Ni(PM10),24g,2.536857923,0.136,9.59,366,100,1
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Ni(PM10),24g,2.147021858,0.36,6.89,366,100,1
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Ni(PM10),24g,0.293587571,0.05,2.22,354,96.72,0.97
2020,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Ni(PM10),24g,1.687702128,0.5,5.38,235,64.2,0.61
2020,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Ni(PM10),24g,2.008288973,0.5,8.57,263,71.85,0.59
2020,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,Ni(PM10),24g,1.458185484,0.5,5.79,248,67.75,0.49
2020,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Ni(PM10),24g,0.998369565,0.5,1.92,184,50.27,0.98
2020,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Ni(PM10),24g,0.992972973,0,2.84,185,50.54,0.99
2020,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Ni(PM10),24g,1.16558011,0.5,2.31,181,49.45,0.97
2021,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Ni(PM10),24g,1.219833333,0.5,3.84,360,98.63,1.03
2021,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,Ni(PM10),24g,1.089555556,0.5,3.5,360,98.63,1.03
2021,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Ni(PM10),24g,1.10810585,0.5,5.83,359,98.35,1.03
2021,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,Ni(PM10),24g,0.750147059,0.5,3.04,340,93.15,0.92
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Ni(PM10),24g,0.571559889,0.5,2.88,359,98.35,0.97
2021,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,Ni(PM10),24g,1.23480663,0.5,21.61,362,99.17,1.02
2021,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Ni(PM10),24g,2.133759469,0.5,7.18461187,365,100,1.01
2021,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Ni(PM10),24g,2.99342411,0.5,11.2103,365,100,1.01
2021,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Ni(PM10),24g,1.9034929,0.5,8.3354703,358,98.08,1.05
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Ni(PM10),24g,2.596523184,0.5,11.728,358,98.08,1
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Ni(PM10),24g,1.591629756,0.5,4.3440115,337,92.32,1.19
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklWawrzy,Ni(PM10),24g,2.405959652,0.5,10.24643528,355,97.26,1.06
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Ni(PM10),24g,0.659628326,0.2,4.0997,336,92.05,0.85
2021,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Ni(PM10),24g,2.156328767,0.5,8.1,365,100,1.01
2021,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,Ni(PM10),24g,2.047225275,0.5,8.93,364,99.72,1.01
2021,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,Ni(PM10),24g,5.063471074,0.5,43.57,363,99.45,1.02
2021,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,Ni(PM10),24g,6.677290503,0.05,88.6,358,98.08,1.05
2021,lubuskie,PL0803,strefa lubuska,LuGubinAnderMOB,Ni(PM10),24g,3.587094972,0.5,15.28,358,98.08,1.02
2021,lubuskie,PL0803,strefa lubuska,LuNowaSolKos,Ni(PM10),24g,4.553994413,0.5,37.92,358,98.08,1.05
2021,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,Ni(PM10),24g,5.603856749,0.5,23.12,363,99.45,1.02
2021,lubuskie,PL0803,strefa lubuska,LuZarySzyman,Ni(PM10),24g,4.692712329,0.5,17.86,365,100,1.01
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,Ni(PM10),24g,1.721080247,0.5,5.01,324,88.76,0.81
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,Ni(PM10),24g,1.514147059,0.5,5.6,340,93.15,1.06
2021,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,Ni(PM10),24g,1.517305389,0.5,4.44,334,91.5,0.92
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Ni(PM10),24g,1.270707245,0.5,2.95,363,99.45,0.99
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Ni(PM10),24g,1.191,0.5,2.94,360,98.63,1.03
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Ni(PM10),24g,0.924022663,0.5,2.1,353,96.71,1.08
2021,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Ni(PM10),24g,0.698736264,0.5,1.82,364,99.72,1
2021,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Ni(PM10),24g,0.872774725,0.5,3.29,364,99.72,1
2021,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Ni(PM10),24g,0.605702006,0.5,1.72,349,95.61,0.96
2021,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Ni(PM10),24g,0.61816156,0.5,1.89,359,98.35,0.98
2021,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Ni(PM10),24g,0.636721763,0.5,1.96,363,99.45,0.99
2021,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Ni(PM10),24g,1.137653631,0.5,6.78,358,98.08,0.99
2021,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Ni(PM10),24g,2.625537736,0.5,7.61,212,58.08,1.36
2021,opolskie,PL1602,strefa opolska,OpBrzegPoprz,Ni(PM10),24g,1.390143266,0.5,4.81,349,95.61,1.08
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Ni(PM10),24g,0.810284091,0.5,3.34,352,96.43,1.06
2021,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Ni(PM10),24g,0.880384615,0.5,4.38,364,99.72,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,Ni(PM10),24g,0.868583569,0.5,3.72,353,96.71,0.95
2021,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Ni(PM10),24g,1.062650456,0.5,3.83690061,350,95.89,1.01
2021,podlaskie,PL2002,strefa podlaska,PdSuwPulask2,Ni(PM10),24g,1.274062236,0.5,5.30240987,357,97.8,1.05
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk81,Ni(PM10),24g,1.209639889,0.5,3.47,361,98.9,1.02
2021,pomorskie,PL2202,strefa pomorska,PmChojPlEmsdMOB,Ni(PM10),24g,0.985649171,0.5,3.63,362,99.17,1.02
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlDabroTysia,Ni(PM10),24g,1.509315068,0.5,16.43,365,100,1.01
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Ni(PM10),24g,1.051756374,0.5,9.59,353,96.71,1.08
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Ni(PM10),24g,1.13039886,0.5,5.48,351,96.16,0.93
2021,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Ni(PM10),24g,1.433063063,0.5,19.61,333,91.23,1.01
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Ni(PM10),24g,1.209553073,0.5,5.03,358,98.08,0.97
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,Ni(PM10),24g,1.154117647,0.5,3.36,357,97.8,0.96
2021,śląskie,PL2405,strefa śląska,SlPszczBoged,Ni(PM10),24g,2.396136986,0.5,39.1,365,100,1.01
2021,śląskie,PL2405,strefa śląska,SlTarnoLitew,Ni(PM10),24g,1.160547945,0.5,6.65,365,100,1.01
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,Ni(PM10),24g,1.94017094,0.5,10.03,351,96.16,1.09
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,Ni(PM10),24g,1.659808219,0.5,6.43,365,100,1.01
2021,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Ni(PM10),24g,1.187780822,0.5,4.36,365,100,1.01
2021,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Ni(PM10),24g,1.86988604,0.5,18.63,351,96.16,1.09
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Ni(PM10),24g,1.353643836,0.5,5.89,365,100,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Ni(PM10),24g,0.313456091,0.03,1.1,353,96.71,1.02
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznSpycha,Ni(PM10),24g,2.989076305,0.5,24.82,249,68.21,0.58
2021,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Ni(PM10),24g,1.702145749,0.5,7.6,247,67.67,0.64
2021,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Ni(PM10),24g,1.770539419,0.5,4.94,241,66.02,0.69
2021,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndrze,Ni(PM10),24g,1.168730964,0.5,2.78,197,53.97,1.01
2021,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszChopin,Ni(PM10),24g,1.021030928,0.5,2.67,194,53.15,1.04
2021,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Ni(PM10),24g,0.95895288,0.5,3.18,191,52.32,1.01
